fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file,fighter_a_implied_probability,fighter_b_implied_probability,market_probability_sum,fighter_a_no_vig_probability,fighter_b_no_vig_probability
2025-03-22,UFC Fight Night: Edwards vs. Brady,Leon Edwards,Sean Brady,espn_source,130,-155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.43478260869565216,0.6078431372549019,1.0426257459505541,0.4170073589533933,0.5829926410466066
2025-03-22,UFC Fight Night: Edwards vs. Brady,Jan Blachowicz,Carlos Ulberg,espn_source,270,-360,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2702702702702703,0.782608695652174,1.0528789659224442,0.25669642857142855,0.7433035714285714
2025-03-22,UFC Fight Night: Edwards vs. Brady,Gunnar Nelson,Kevin Holland,espn_source,-130,110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5652173913043478,0.47619047619047616,1.041407867494824,0.5427435387673957,0.4572564612326044
2025-03-22,UFC Fight Night: Edwards vs. Brady,Molly McCann,Alexia Thainara,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.37037037037037035,0.6666666666666666,1.037037037037037,0.35714285714285715,0.6428571428571429
2025-03-22,UFC Fight Night: Edwards vs. Brady,Jordan Vucenic,Chris Duncan,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7333333333333333,0.3076923076923077,1.0410256410256409,0.7044334975369458,0.29556650246305427
2025-03-22,UFC Fight Night: Edwards vs. Brady,Nathaniel Wood,Morgan Charrière,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5121951219512195,0.5348837209302325,1.0470788428814521,0.4891657638136511,0.5108342361863488
2025-03-22,UFC Fight Night: Edwards vs. Brady,Jai Herbert,Chris Padilla,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6,0.4444444444444444,1.0444444444444443,0.574468085106383,0.4255319148936171
2025-03-22,UFC Fight Night: Edwards vs. Brady,Lone'er Kavanagh,Felipe dos Santos,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7222222222222222,0.3225806451612903,1.0448028673835126,0.6912521440823327,0.30874785591766724
2025-03-22,UFC Fight Night: Edwards vs. Brady,Marcin Tybura,Mick Parkin,espn_source,150,-180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4,0.6428571428571429,1.042857142857143,0.3835616438356164,0.6164383561643836
2025-03-22,UFC Fight Night: Edwards vs. Brady,Christian Leroy Duncan,Andrey Pulyaev,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2025-03-22,UFC Fight Night: Edwards vs. Brady,Shauna Bannon,Puja Tomar,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6774193548387096,0.36363636363636365,1.0410557184750733,0.6507042253521127,0.34929577464788736
2025-03-22,UFC Fight Night: Edwards vs. Brady,Nathan Fletcher,Caolán Loughran,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6363636363636364,0.40816326530612246,1.0445269016697587,0.6092362344582594,0.39076376554174075
2025-03-22,UFC Fight Night: Edwards vs. Brady,Guram Kutateladze,Kauê Fernandes,espn_source,-360,270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.782608695652174,0.2702702702702703,1.0528789659224442,0.7433035714285714,0.25669642857142855
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Brandon Moreno,Steve Erceg,espn_source,-270,220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7297297297297297,0.3125,1.0422297297297298,0.7001620745542949,0.299837925445705
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Manuel Torres,Drew Dober,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.574468085106383,0.46511627906976744,1.0395843641761504,0.552594002855783,0.447405997144217
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Édgar Cháirez,CJ Vergara,espn_source,-270,220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7297297297297297,0.3125,1.0422297297297298,0.7001620745542949,0.299837925445705
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Raul Rosas Jr.,Vince Morales,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8333333333333334,0.2222222222222222,1.0555555555555556,0.7894736842105263,0.21052631578947367
2025-03-29,UFC Fight Night: Moreno vs. Erceg,David Martinez,Saimon Oliveira,espn_source,-950,550,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9047619047619048,0.15384615384615385,1.0586080586080586,0.8546712802768166,0.1453287197231834
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Ronaldo Rodríguez,Kevin Borjas,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6875,0.35714285714285715,1.0446428571428572,0.6581196581196581,0.3418803418803419
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Jose Daniel Medina,Ateba Gautier,espn_source,340,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.22727272727272727,0.8333333333333334,1.0606060606060606,0.2142857142857143,0.7857142857142858
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Christian Rodriguez,Melquizael Costa,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7101449275362319,0.3333333333333333,1.0434782608695652,0.6805555555555556,0.3194444444444444
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Loopy Godínez,Julia Polastri,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6875,0.35714285714285715,1.0446428571428572,0.6581196581196581,0.3418803418803419
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Rafa Garcia,Vinc Pichel,espn_source,-360,270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.782608695652174,0.2702702702702703,1.0528789659224442,0.7433035714285714,0.25669642857142855
2025-03-29,UFC Fight Night: Moreno vs. Erceg,Jamall Emmers,Gabriel Miranda,espn_source,-550,375,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8461538461538461,0.21052631578947367,1.0566801619433197,0.8007662835249043,0.1992337164750958
2025-03-29,UFC Fight Night: Moreno vs. Erceg,MarQuel Mederos,Austin Hubbard,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6,0.4444444444444444,1.0444444444444443,0.574468085106383,0.4255319148936171
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Josh Emmett,Lerone Murphy,espn_source,280,-380,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2631578947368421,0.7916666666666666,1.0548245614035088,0.24948024948024947,0.7505197505197505
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Pat Sabatini,Joanderson Brito,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.36363636363636365,0.6774193548387096,1.0410557184750733,0.34929577464788736,0.6507042253521127
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Cortavious Romious,ChangHo Lee,espn_source,145,-175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.40816326530612246,0.6363636363636364,1.0445269016697587,0.39076376554174075,0.6092362344582594
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Brad Tavares,Gerald Meerschaert,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Ode' Osbourne,Luis Gurule,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.29411764705882354,0.75,1.0441176470588236,0.28169014084507044,0.7183098591549295
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Torrez Finney,Robert Valentin,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Diana Belbita,Dione Barbosa,espn_source,600,-1000,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.14285714285714285,0.9090909090909091,1.051948051948052,0.13580246913580246,0.8641975308641975
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Loma Lookboonmee,Istela Nunes,espn_source,-1150,650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.92,0.13333333333333333,1.0533333333333335,0.8734177215189873,0.12658227848101264
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Victor Henry,Pedro Falcão,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6774193548387096,0.36363636363636365,1.0410557184750733,0.6507042253521127,0.34929577464788736
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Martin Buday,Uran Satybaldiev,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2025-04-05,UFC Fight Night: Emmett vs. Murphy,Vanessa Demopoulos,Talita Alencar,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5121951219512195,0.5348837209302325,1.0470788428814521,0.4891657638136511,0.5108342361863488
2025-04-12,UFC 314: Volkanovski vs. Lopes,Alexander Volkanovski,Diego Lopes,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6363636363636364,0.40816326530612246,1.0445269016697587,0.6092362344582594,0.39076376554174075
2025-04-12,UFC 314: Volkanovski vs. Lopes,Michael Chandler,Paddy Pimblett,espn_source,145,-175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.40816326530612246,0.6363636363636364,1.0445269016697587,0.39076376554174075,0.6092362344582594
2025-04-12,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez,Patricio Pitbull,espn_source,-160,135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6153846153846154,0.425531914893617,1.0409165302782324,0.5911949685534592,0.4088050314465409
2025-04-12,UFC 314: Volkanovski vs. Lopes,Bryce Mitchell,Jean Silva,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.37037037037037035,0.6666666666666666,1.037037037037037,0.35714285714285715,0.6428571428571429
2025-04-12,UFC 314: Volkanovski vs. Lopes,Nikita Krylov,Dominick Reyes,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6078431372549019,0.43478260869565216,1.0426257459505541,0.5829926410466066,0.4170073589533933
2025-04-12,UFC 314: Volkanovski vs. Lopes,Dan Ige,Sean Woodson,espn_source,165,-195,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.37735849056603776,0.6610169491525424,1.03837543971858,0.36341238065906994,0.6365876193409301
2025-04-12,UFC 314: Volkanovski vs. Lopes,Yan Xiaonan,Virna Jandiroba,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.46511627906976744,0.574468085106383,1.0395843641761504,0.447405997144217,0.552594002855783
2025-04-12,UFC 314: Volkanovski vs. Lopes,Jim Miller,Chase Hooper,espn_source,500,-850,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.16666666666666666,0.8947368421052632,1.0614035087719298,0.15702479338842976,0.8429752066115703
2025-04-12,UFC 314: Volkanovski vs. Lopes,Darren Elkins,Julian Erosa,espn_source,230,-280,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.30303030303030304,0.7368421052631579,1.039872408293461,0.29141104294478526,0.7085889570552146
2025-04-12,UFC 314: Volkanovski vs. Lopes,Sedriques Dumas,Michal Oleksiejczuk,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.37037037037037035,0.6666666666666666,1.037037037037037,0.35714285714285715,0.6428571428571429
2025-04-12,UFC 314: Volkanovski vs. Lopes,Sumudaerji,Mitch Raposo,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5833333333333334,0.45454545454545453,1.0378787878787878,0.562043795620438,0.43795620437956206
2025-04-12,UFC 314: Volkanovski vs. Lopes,Tresean Gore,Marco Tulio,espn_source,400,-600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2,0.8571428571428571,1.0571428571428572,0.1891891891891892,0.8108108108108107
2025-04-12,UFC 314: Volkanovski vs. Lopes,Nora Cornolle,Hailey Cowan,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7014925373134329,0.3448275862068966,1.0463201235203294,0.6704377766847024,0.3295622233152976
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Ian Machado Garry,Carlos Prates,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6551724137931034,0.38461538461538464,1.039787798408488,0.6301020408163266,0.3698979591836735
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Anthony Smith,Zhang Mingyang,espn_source,290,-390,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2564102564102564,0.7959183673469388,1.0523286237571952,0.243659870711089,0.756340129288911
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Giga Chikadze,David Onama,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.35714285714285715,0.6875,1.0446428571428572,0.3418803418803419,0.6581196581196581
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Michel Pereira,Abus Magomedov,espn_source,-125,105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5555555555555556,0.4878048780487805,1.043360433604336,0.5324675324675325,0.4675324675324675
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Randy Brown,Nicolas Dalby,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7619047619047619,0.2857142857142857,1.0476190476190474,0.7272727272727274,0.27272727272727276
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Ikram Aliskerov,Andre Muniz,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8333333333333334,0.2222222222222222,1.0555555555555556,0.7894736842105263,0.21052631578947367
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Matt Schnell,Jimmy Flick,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Evan Elder,Gauge Young,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7014925373134329,0.3448275862068966,1.0463201235203294,0.6704377766847024,0.3295622233152976
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Chris Gutierrez,John Castaneda,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Da'Mon Blackshear,Alatengheili,espn_source,-725,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8787878787878788,0.18181818181818182,1.0606060606060606,0.8285714285714286,0.17142857142857143
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Jaqueline Amorim,Polyana Viana,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9090909090909091,0.14285714285714285,1.051948051948052,0.8641975308641975,0.13580246913580246
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Timmy Cuamba,Roberto Romero,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4878048780487805,0.5555555555555556,1.043360433604336,0.4675324675324675,0.5324675324675325
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Chelsea Chandler,Joselyne Edwards,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.29411764705882354,0.75,1.0441176470588236,0.28169014084507044,0.7183098591549295
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Cory Sandhagen,Deiveson Figueiredo,espn_source,-600,400,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8571428571428571,0.2,1.0571428571428572,0.8108108108108107,0.1891891891891892
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Reinier de Ridder,Bo Nickal,espn_source,325,-450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.23529411764705882,0.8181818181818182,1.053475935828877,0.2233502538071066,0.7766497461928935
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Santiago Ponzinibbio,Daniel Rodriguez,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6078431372549019,0.43478260869565216,1.0426257459505541,0.5829926410466066,0.4170073589533933
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Montel Jackson,Daniel Marcos,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7101449275362319,0.3333333333333333,1.0434782608695652,0.6805555555555556,0.3194444444444444
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Cameron Smotherman,Serhiy Sidey,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.46511627906976744,0.574468085106383,1.0395843641761504,0.447405997144217,0.552594002855783
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Jeremy Stephens,Mason Jones,espn_source,450,-725,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.18181818181818182,0.8787878787878788,1.0606060606060606,0.17142857142857143,0.8285714285714286
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Yana Santos,Miesha Tate,espn_source,155,-185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.39215686274509803,0.6491228070175439,1.0412796697626419,0.37661050545094155,0.6233894945490586
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Ryan Loder,Azamat Bekoev,espn_source,260,-340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2777777777777778,0.7727272727272727,1.0505050505050506,0.2644230769230769,0.735576923076923
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Marina Rodriguez,Gillian Robertson,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3125,0.7297297297297297,1.0422297297297298,0.299837925445705,0.7001620745542949
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Gaston Bolaños,Quang Le,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5833333333333334,0.45454545454545453,1.0378787878787878,0.562043795620438,0.43795620437956206
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Thomas Petersen,Don'Tale Mayes,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7619047619047619,0.2857142857142857,1.0476190476190474,0.7272727272727274,0.27272727272727276
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Juliana Miller,Ivana Petrovic,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Belal Muhammad,Jack Della Maddalena,espn_source,-200,170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6666666666666666,0.37037037037037035,1.037037037037037,0.6428571428571429,0.35714285714285715
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Valentina Shevchenko,Manon Fiorot,espn_source,-130,110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5652173913043478,0.47619047619047616,1.041407867494824,0.5427435387673957,0.4572564612326044
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,José Aldo,Aiemann Zahabi,espn_source,-180,150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6428571428571429,0.4,1.042857142857143,0.6164383561643836,0.3835616438356164
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Alexa Grasso,Natalia Silva,espn_source,200,-245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3333333333333333,0.7101449275362319,1.0434782608695652,0.3194444444444444,0.6805555555555556
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Benoît Saint Denis,Kyle Prepolec,espn_source,-1500,750,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9375,0.11764705882352941,1.0551470588235294,0.8885017421602788,0.11149825783972125
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Mike Malott,Charles Radtke,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6774193548387096,0.36363636363636365,1.0410557184750733,0.6507042253521127,0.34929577464788736
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Jessica Andrade,Jasmine Jasudavicius,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2857142857142857,0.7619047619047619,1.0476190476190474,0.27272727272727276,0.7272727272727274
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Modestas Bukauskas,Ion Cutelaba,espn_source,-115,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,0.5
