fight_id,event_name,fight_date,event_location,fighter_a,fighter_b,winner,weight_class,method,finish_round,finish_time,scheduled_rounds,main_event,source_url
9930,UFC Fight Night: Blaydes vs. Lewis,2021-02-20,,Yana Santos,Ketlen Vieira,Yana Santos,Unknown,U-DEC,3.0,5:00,3,0,
9931,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,,Yana Santos,Julija Stoliarenko,Yana Santos,Unknown,U-DEC,3.0,5:00,3,0,
9932,UFC Fight Night: Vieira vs. Tate,2021-11-20,,Taila Santos,Joanne Wood,Taila Santos,Unknown,SUB Rear Naked Choke,1.0,4:49,3,0,
9933,DWCS Brazil 1.2,2018-08-11,,Taila Santos,Estefani Almeida,Taila Santos,Unknown,U-DEC,3.0,5:00,3,0,
9934,UFC 320: Ankalaev vs. Pereira 2,2025-10-04,,Daniel Santos,JooSang Yoo,Daniel Santos,Unknown,KO/TKO Punch,2.0,0:21,3,0,
9935,UFC Fight Night: Burns vs. Brady,2024-09-07,,Gabriel Santos,Yizha,Gabriel Santos,Unknown,U-DEC,3.0,5:00,3,0,
9936,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,,Luana Santos,Mariya Agapova,Luana Santos,Unknown,SUB Rear Naked Choke,1.0,3:27,3,0,
9937,UFC Fight Night: Burns vs. Morales,2025-05-17,,Mairon Santos,Sodiq Yusuff,Mairon Santos,Unknown,U-DEC,3.0,5:00,3,0,
9938,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06,,Bob Sapp,Rameau Thierry Sokoudjou,Rameau Thierry Sokoudjou,Unknown,KO/TKO,1.0,1:31,3,0,
9939,Dynamite!! 2008,2008-12-31,,Bob Sapp,Akihito Tanaka,Bob Sapp,Unknown,KO/TKO Punches,1.0,5:22,3,0,
9940,PRIDE 21: Demolition,2002-06-23,,Bob Sapp,Kiyoshi Tamura,Bob Sapp,Unknown,KO/TKO,1.0,0:11,3,0,
9941,PRIDE 20: Armed and Ready,2002-04-28,,Bob Sapp,Yoshihisa Yamamoto,Bob Sapp,Unknown,KO/TKO Punches,1.0,2:44,3,0,
9942,UFC 316: Dvalishvili vs. O'Malley 2,2025-06-07,,Jeka Saragih,JooSang Yoo,JooSang Yoo,Unknown,KO/TKO Punch,1.0,0:28,3,0,
9943,UFC Fight Night: Perez vs. Taira,2024-06-15,,Jeka Saragih,Westin Wilson,Westin Wilson,Unknown,SUB Triangle Armbar,1.0,1:49,3,0,
9944,UFC Fight Night: Allen vs. Craig,2023-11-18,,Jeka Saragih,Lucas Alexander,Jeka Saragih,Unknown,KO/TKO Punch,1.0,1:31,3,0,
9945,UFC 76: Knockout,2007-09-22,,Diego Saraiva,Jeremy Stephens,Jeremy Stephens,Unknown,U-DEC,3.0,5:00,3,0,
9946,Strikeforce - Revenge,2006-06-09,,Harris Sarmiento,Josh Thomson,Josh Thomson,Unknown,SUB Arm Triangle,3.0,3:19,3,0,
9947,UFC Fight Night: Holm vs. Correia,2017-06-17,,Yuta Sasaki,Justin Scoggins,Yuta Sasaki,Unknown,SUB Rear Naked Choke,2.0,3:19,3,0,
9948,UFC on FUEL TV: Struve vs Miocic,2012-09-29,,Paul Sass,Matt Wiman,Matt Wiman,Unknown,SUB Armbar,1.0,3:48,3,0,
9949,UFC 146: Dos Santos vs Mir,2012-05-26,,Paul Sass,Jacob Volkmann,Paul Sass,Unknown,SUB Triangle Armbar,1.0,1:54,3,0,
9950,Road to UFC 1.1,2022-06-09,,Keisuke Sasu,Yizha,Yizha,Unknown,SUB Rear Naked Choke,1.0,2:14,3,0,
9951,PRIDE 17: Championship Chaos,2001-11-03,,Masaaki Satake,Semmy Schilt,Semmy Schilt,Unknown,KO/TKO Punches,1.0,2:18,3,0,
9952,PRIDE 15: Raging Rumble,2001-07-29,,Masaaki Satake,Igor Vovchanchyn,Igor Vovchanchyn,Unknown,U-DEC,3.0,5:00,3,0,
9953,PRIDE 13: Collision Course,2001-03-25,,Masaaki Satake,Tadao Yasuda,Tadao Yasuda,Unknown,S-DEC,3.0,5:00,3,0,
9954,UFC Fight Night: Machida vs Mousasi,2014-02-15,,Takenori Sato,Erick Silva,Erick Silva,Unknown,KO/TKO Punches,1.0,0:52,3,0,
9955,UFC Fight Night: Poirier vs. Hooker,2020-06-27,,Takashi Sato,Jason Witt,Takashi Sato,Unknown,KO/TKO Punches,1.0,0:48,3,0,
9956,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,,Takashi Sato,Ben Saunders,Takashi Sato,Unknown,KO/TKO Elbows,2.0,1:18,3,0,
9957,UFC Fight Night: Gustafsson vs. Teixeira,2017-05-28,,Ben Saunders,Peter Sobotta,Peter Sobotta,Unknown,KO/TKO Knee,2.0,2:29,3,0,
9958,UFC 99: The Comeback,2009-06-13,,Ben Saunders,Mike Swick,Mike Swick,Unknown,KO/TKO Punches,2.0,3:47,3,0,
9959,UFC Fight Night - Fight for the Troops,2008-12-10,,Ben Saunders,Brandon Wolff,Ben Saunders,Unknown,KO/TKO Knees,1.0,1:49,3,0,
9960,UFC 87: Seek And Destroy,2008-08-09,,Ben Saunders,Ryan Thomas,Ben Saunders,Unknown,SUB Armbar,2.0,2:28,3,0,
9961,DWCS 8.8,2024-10-01,,Christien Savoie,Jacobe Smith,Jacobe Smith,Unknown,KO/TKO Elbows,2.0,2:55,3,0,
9962,Strikeforce - Rousey vs Kaufman,2012-08-18,,Lumumba Sayers,Anthony Smith,Anthony Smith,Unknown,SUB Triangle Choke,1.0,3:52,3,0,
9963,Strikeforce - Tate vs. Rousey,2012-03-03,,Lumumba Sayers,Scott Smith,Lumumba Sayers,Unknown,SUB Guillotine Choke,1.0,1:34,3,0,
9964,UFC 136: Edgar vs Maynard 3,2011-10-08,,Eric Schafer,Aaron Simpson,Aaron Simpson,Unknown,U-DEC,3.0,5:00,3,0,
9965,UFC Fight Night: Diaz vs Neer,2008-09-17,,Eric Schafer,Houston Alexander,Eric Schafer,Unknown,SUB Arm Triangle,1.0,4:53,3,0,
9966,UFC 116: Lesnar vs Carwin,2010-07-03,,Brendan Schaub,Chris Tuchscherer,Brendan Schaub,Unknown,KO/TKO Punch,1.0,1:07,3,0,
9967,UFC Fight Night 2,2005-10-03,,Fabiano Scherner,Brandon Vera,Brandon Vera,Unknown,KO/TKO Knee,2.0,3:22,3,0,
9968,Dynamite!! 2008,2008-12-31,,Semmy Schilt,Siala Siliga,Semmy Schilt,Unknown,SUB Triangle Choke,1.0,5:31,3,0,
9969,PRIDE 18: Cold Fury 2,2001-12-23,,Semmy Schilt,Yoshihiro Takayama,Semmy Schilt,Unknown,KO/TKO Punches,1.0,3:00,3,0,
9970,PRIDE 16: Beasts from the East,2001-09-24,,Semmy Schilt,Akira Shoji,Semmy Schilt,Unknown,KO/TKO Punch,1.0,8:19,3,0,
9971,UFC 31: Locked and Loaded,2001-05-04,,Semmy Schilt,Pete Williams,Semmy Schilt,Unknown,KO/TKO Punch,2.0,1:28,3,0,
9972,Strikeforce Challengers 13,2011-01-07,,Daniel Schmitt,Dustin West,Dustin West,Unknown,KO/TKO,1.0,0:09,3,0,
9973,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,,Matt Schnell,Sumudaerji,Matt Schnell,Unknown,SUB Triangle Choke,2.0,4:24,3,0,
9974,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,,Matt Schnell,Louis Smolka,Matt Schnell,Unknown,SUB Triangle Choke,1.0,3:18,3,0,
9975,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,,Alex Schoenauer,Mike Swick,Mike Swick,Unknown,KO/TKO Punch,1.0,0:20,3,0,
9976,DWCS 8.7,2024-09-24,,Bailey Schoenfelder,Danylo Voievodkin,Danylo Voievodkin,Unknown,SUB Rear Naked Choke,1.0,1:13,3,0,
9977,PRIDE Grand Prix 2000 Opening Round,2000-01-30,,Bob Schrijber,Wanderlei Silva,Wanderlei Silva,Unknown,SUB Rear Naked Choke,1.0,2:42,3,0,
9978,Strikeforce Challengers 3,2009-09-25,,Lacey Schuckman,Jeri Sitzes,Jeri Sitzes,Unknown,KO/TKO,3.0,2:18,3,0,
9979,DWCS 8.1,2024-08-13,,Wes Schultz,Mansur Abdul-Malik,Mansur Abdul-Malik,Unknown,KO/TKO Elbows,2.0,3:55,3,0,
9980,WEC 3: All or Nothing,2002-06-07,,Eric Schwartz,Glover Teixeira,Eric Schwartz,Unknown,KO/TKO,2.0,3:33,3,0,
9981,UFC Fight Night: Hunt vs Bigfoot,2013-12-06,,Justin Scoggins,Richie Vaculik,Justin Scoggins,Unknown,KO/TKO Punches,1.0,4:43,3,0,
9982,UFC Fight Night: Miocic vs Hunt,2015-05-09,,Brad Scott,Dylan Andrews,Brad Scott,Unknown,SUB Guillotine Choke,2.0,4:54,3,0,
9983,UFC Fight Night: Gustafsson vs Manuwa,2014-03-08,,Brad Scott,Claudio Silva,Claudio Silva,Unknown,U-DEC,3.0,5:00,3,0,
9984,UFC Fight Night: Magny vs. Prates,2024-11-09,,Zachary Scroggin,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,Unknown,KO/TKO Punches,1.0,1:15,3,0,
9985,UFC 189: Mendes vs McGregor,2015-07-11,,Neil Seery,Louis Smolka,Louis Smolka,Unknown,U-DEC,3.0,5:00,3,0,
9986,PRIDE Shockwave 2003,2003-12-31,,Rony Sefo,Kiyoshi Tamura,Kiyoshi Tamura,Unknown,SUB Armbar,1.0,2:20,3,0,
9987,The Ultimate Fighter: The Comeback Finale,2006-11-11,,Pete Sell,Scott Smith,Scott Smith,Unknown,KO/TKO Punch,2.0,3:25,3,0,
9988,UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,,Matthew Semelsberger,Jeremiah Wells,Jeremiah Wells,Unknown,S-DEC,3.0,5:00,3,0,
9989,UFC Fight Night: Jung vs. Ige,2021-06-19,,Matthew Semelsberger,Khaos Williams,Khaos Williams,Unknown,U-DEC,3.0,5:00,3,0,
9990,UFC Fight Night: Edwards vs. Muhammad,2021-03-13,,Matthew Semelsberger,Jason Witt,Matthew Semelsberger,Unknown,KO/TKO Punch,1.0,0:16,3,0,
9991,UFC 35: Throwdown,2002-01-11,,Andrei Semenov,Ricardo Almeida,Andrei Semenov,Unknown,KO/TKO Punch,2.0,2:01,3,0,
9992,WEC 52: Faber vs. Mizugaki,2010-11-11,,Mackens Semerzier,Cub Swanson,Cub Swanson,Unknown,S-DEC,3.0,5:00,3,0,
9993,WEC 50: Cruz vs. Benavidez,2010-08-18,,Mackens Semerzier,Javier Vazquez,Javier Vazquez,Unknown,SUB Rear Naked Choke,2.0,1:35,3,0,
9994,WEC 46: Varner vs. Henderson,2010-01-10,,Mackens Semerzier,Deividas Taurosevicius,Deividas Taurosevicius,Unknown,U-DEC,3.0,5:00,3,0,
9995,Road to UFC 3.1 + 3.2,2024-05-18,,YeDam Seo,Shi Ming,Shi Ming,Unknown,U-DEC,3.0,5:00,3,0,
9996,WEC 33: Marshall vs. Stann,2008-03-26,,Alex Serdyukov,Ryan Stonitsch,Alex Serdyukov,Unknown,SUB Triangle Choke,1.0,1:35,3,0,
9997,WEC 28: Faber vs. Farrar,2007-06-03,,Alex Serdyukov,John Alessio,John Alessio,Unknown,SUB Guillotine Choke,1.0,1:17,3,0,
9998,WEC 23: Hot August Fights,2006-08-17,,Alex Serdyukov,John Alessio,John Alessio,Unknown,SUB Rear Naked Choke,3.0,1:52,3,0,
9999,UFC 109: Relentless,2010-02-06,,Matt Serra,Frank Trigg,Matt Serra,Unknown,KO/TKO Punch,1.0,2:23,3,0,
10000,UFC 41: Onslaught,2003-02-28,,Matt Serra,Din Thomas,Din Thomas,Unknown,S-DEC,3.0,5:00,3,0,
10001,UFC Fight Night: Henderson vs Masvidal,2015-11-28,,Fredy Serrano,Yao Zhikui,Fredy Serrano,Unknown,KO/TKO,1.0,0:44,3,0,
10002,UFC Fight Night: Maia vs LaFlare,2015-03-21,,Fredy Serrano,Bentley Syler,Fredy Serrano,Unknown,KO/TKO Punch,3.0,1:34,3,0,
10003,DWCS 7.7,2023-09-19,,Igor Severino,Jhonata Silva,Igor Severino,Unknown,KO/TKO Punches,2.0,2:37,3,0,
10004,UFC - Ultimate Ultimate '95,1995-12-16,,Dan Severn,David Abbott,Dan Severn,Unknown,U-DEC,1.0,18:00,3,0,
10005,UFC - Ultimate Ultimate '95,1995-12-16,,Dan Severn,Paul Varelans,Dan Severn,Unknown,SUB Arm Triangle,1.0,1:01,3,0,
10006,UFC 5: The Return of the Beast,1995-04-07,,Dan Severn,Oleg Taktarov,Dan Severn,Unknown,KO/TKO,1.0,4:21,3,0,
10007,UFC Fight Night: Machida vs Munoz,2013-10-26,,Rosi Sexton,Jessica Andrade,Jessica Andrade,Unknown,U-DEC,3.0,5:00,3,0,
10008,Strikeforce - At the Dome,2008-02-23,,Scott Shaffer,Zach Skinner,Zach Skinner,Unknown,U-DEC,3.0,5:00,3,0,
10009,UFC 244: Masvidal vs. Diaz,2019-11-02,,Edmen Shahbazyan,Brad Tavares,Edmen Shahbazyan,Unknown,KO/TKO Kick,1.0,2:27,3,0,
10010,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,,Edmen Shahbazyan,Darren Stewart,Edmen Shahbazyan,Unknown,S-DEC,3.0,5:00,3,0,
10011,UFC Fight Night: Dern vs. Yan,2022-10-01,,Don Shainis,Sodiq Yusuff,Sodiq Yusuff,Unknown,SUB Guillotine Choke,1.0,0:30,3,0,
10012,WEC 49: Varner vs. Shalorus,2010-06-20,,Kamal Shalorus,Jamie Varner,,Unknown,S-DEC,3.0,5:00,3,0,
10013,UFC 1: The Beginning,1993-11-12,,Ken Shamrock,Patrick Smith,Ken Shamrock,Unknown,SUB Heel Hook,1.0,1:49,3,0,
10014,UFC Fight Night: Royval vs. Taira,2024-10-12,,Sean Sharaf,Junior Tafa,Junior Tafa,Unknown,KO/TKO Punches,2.0,2:15,3,0,
10015,UFC 56: Full Force,2005-11-19,,Sean Sherk,Georges St-Pierre,Georges St-Pierre,Unknown,KO/TKO Elbows,2.0,2:53,3,0,
10016,PRIDE Bushido 2,2004-02-15,,Sean Sherk,Ryuki Ueyama,Sean Sherk,Unknown,U-DEC,2.0,5:00,3,0,
10017,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,,Chase Sherman,Karl Williams,Karl Williams,Unknown,U-DEC,3.0,5:00,3,0,
10018,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,,Chase Sherman,Jared Vanderaa,Chase Sherman,Unknown,KO/TKO Punches,3.0,3:10,3,0,
10019,UFC Fight Night: Smith vs. Teixeira,2020-05-13,,Chase Sherman,Ike Villanueva,Chase Sherman,Unknown,KO/TKO Elbow,2.0,0:49,3,0,
10020,UFC Fight Night: Barboza vs. Lee,2018-04-21,,Chase Sherman,Justin Willis,Justin Willis,Unknown,U-DEC,3.0,5:00,3,0,
10021,UFC Fight Night: Bisping vs. Gastelum,2017-11-25,,Chase Sherman,Shamil Abdurakhimov,Shamil Abdurakhimov,Unknown,KO/TKO Punches,1.0,1:24,3,0,
10022,DREAM 5: Lightweight Grand Prix 2008 Final Round,2008-07-21,,Katsuyori Shibata,Yoshihiro Akiyama,Yoshihiro Akiyama,Unknown,SUB Gi Choke,1.0,6:34,3,0,
10023,UFC 161: Evans vs Henderson,2013-06-15,,Jake Shields,Tyron Woodley,Jake Shields,Unknown,S-DEC,3.0,5:00,3,0,
10024,UFC 144: Edgar vs Henderson,2012-02-25,,Jake Shields,Yoshihiro Akiyama,Jake Shields,Unknown,U-DEC,3.0,5:00,3,0,
10025,EliteXC - Unfinished Business,2008-07-26,,Jake Shields,Nick Thompson,Jake Shields,Unknown,SUB Guillotine Choke,1.0,1:03,3,0,
10026,EliteXC - Uprising,2007-09-15,,Jake Shields,Renato Verissimo,Jake Shields,Unknown,KO/TKO Punches,1.0,4:00,3,0,
10027,BodogFight - Costa Rica 2/18,2007-02-18,,Jake Shields,Ray Steinbeiss,Jake Shields,Unknown,SUB Guillotine Choke,1.0,1:29,3,0,
10028,UFC 47: It's On!,2004-04-02,,Wade Shipp,Jonathan Wiezorek,Jonathan Wiezorek,Unknown,KO/TKO Punches,1.0,4:40,3,0,
10029,Strikeforce - Nashville,2010-04-17,,Josh Shockman,Cale Yarbrough,Cale Yarbrough,Unknown,KO/TKO,2.0,1:01,3,0,
10030,PRIDE 34: Kamikaze,2007-04-08,,Akira Shoji,Gilbert Yvel,Gilbert Yvel,Unknown,KO/TKO Punches,1.0,3:04,3,0,
10031,PRIDE Bushido 3,2004-05-23,,Akira Shoji,Tsuyoshi Tamakairiki,Akira Shoji,Unknown,KO/TKO Punches,1.0,0:18,3,0,
10032,PRIDE 25: Body Blow,2003-03-16,,Akira Shoji,Alex Stiebling,Akira Shoji,Unknown,S-DEC,3.0,5:00,3,0,
10033,PRIDE 12: Cold Fury,2000-12-09,,Akira Shoji,Ricardo Almeida,Ricardo Almeida,Unknown,U-DEC,2.0,10:00,3,0,
10034,PRIDE 5,1999-04-29,,Akira Shoji,Igor Vovchanchyn,Igor Vovchanchyn,Unknown,U-DEC,2.0,10:00,3,0,
10035,UFC Fight Night: Brunson vs. Till,2021-09-04,,Liudvik Sholinian,Jack Shore,Jack Shore,Unknown,U-DEC,3.0,5:00,3,0,
10036,UFC Fight Night: Moreno vs. Albazi,2024-11-02,,Jack Shore,Youssef Zalal,Youssef Zalal,Unknown,SUB Arm Triangle,2.0,0:59,3,0,
10037,UFC 286: Edwards vs. Usman 3,2023-03-18,,Jack Shore,Makwan Amirkhani,Jack Shore,Unknown,SUB Rear Naked Choke,2.0,4:27,3,0,
10038,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,,Jack Shore,Ricky Simon,Ricky Simon,Unknown,SUB Arm Triangle,2.0,3:28,3,0,
10039,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,,Jack Shore,Timur Valiev,Jack Shore,Unknown,U-DEC,3.0,5:00,3,0,
10040,Strikeforce Challengers 2,2009-06-19,,Landon Showalter,George Stork,Landon Showalter,Unknown,U-DEC,3.0,5:00,3,0,
10041,Road to UFC 2.1 + 2.2,2023-05-27,,Ronal Siahaan,Rei Tsuruya,Rei Tsuruya,Unknown,SUB Kimura,2.0,1:19,3,0,
10042,UFC Fight Night: Lewis vs. Browne,2017-02-19,,Sam Sicilia,Gavin Tucker,Gavin Tucker,Unknown,U-DEC,3.0,5:00,3,0,
10043,UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-03,,Serhiy Sidey,Cameron Smotherman,Serhiy Sidey,Unknown,U-DEC,3.0,5:00,3,0,
10044,UFC 297: Strickland vs. Du Plessis,2024-01-20,,Serhiy Sidey,Ramon Taveras,Ramon Taveras,Unknown,S-DEC,3.0,5:00,3,0,
10045,DWCS 7.5,2023-09-05,,Serhiy Sidey,Ramon Taveras,Serhiy Sidey,Unknown,KO/TKO Punch,1.0,2:26,3,0,
10046,UFC 60: Hughes vs Gracie,2006-05-27,,Assuerio Silva,Brandon Vera,Brandon Vera,Unknown,SUB Guillotine Choke,1.0,2:39,3,0,
10047,UFC Fight Night 3,2006-01-16,,Assuerio Silva,Tim Sylvia,Tim Sylvia,Unknown,U-DEC,3.0,5:00,3,0,
10048,PRIDE 16: Beasts from the East,2001-09-24,,Assuerio Silva,Yoshihisa Yamamoto,Assuerio Silva,Unknown,KO/TKO Punch,1.0,0:11,3,0,
10049,UFC 234: Adesanya vs. Silva,2019-02-09,,Anderson Silva,Israel Adesanya,Israel Adesanya,Unknown,U-DEC,3.0,5:00,3,0,
10050,Cage Rage 14: Punishment,2005-12-03,,Anderson Silva,Curtis Stout,Anderson Silva,Unknown,KO/TKO Punches,1.0,4:59,3,0,
10051,PRIDE 26: Bad to the Bone,2003-06-08,,Anderson Silva,Daiju Takase,Daiju Takase,Unknown,SUB Triangle Choke,1.0,8:33,3,0,
10052,PRIDE 21: Demolition,2002-06-23,,Anderson Silva,Alex Stiebling,Anderson Silva,Unknown,KO/TKO,1.0,1:23,3,0,
10053,Meca 5,2001-06-09,,Anderson Silva,Israel Albuquerque,Anderson Silva,Unknown,KO/TKO Punches,1.0,6:17,3,0,
10054,UFC on FUEL TV: Silva vs. Stann,2013-03-02,,Wanderlei Silva,Brian Stann,Wanderlei Silva,Unknown,KO/TKO Punch,2.0,4:08,3,0,
10055,PRIDE Total Elimination 2005,2005-04-23,,Wanderlei Silva,Hidehiko Yoshida,Wanderlei Silva,Unknown,S-DEC,3.0,5:00,3,0,
10056,PRIDE Final Conflict 2003,2003-11-09,,Wanderlei Silva,Hidehiko Yoshida,Wanderlei Silva,Unknown,U-DEC,2.0,5:00,3,0,
10057,PRIDE 11: Battle of the Rising Sun,2000-10-31,,Wanderlei Silva,Gilbert Yvel,,Unknown,CNC,1.0,0:21,3,0,
10058,UFC 125: Resolution,2011-01-01,,Thiago Silva,Brandon Vera,,Unknown,Overturned,3.0,5:00,3,0,
10059,UFC 78: Validation,2007-11-17,,Thiago Silva,Houston Alexander,Thiago Silva,Unknown,KO/TKO Punches,1.0,3:25,3,0,
10060,Fury FC 2,2006-11-30,,Thiago Silva,Vitor Vianna,Thiago Silva,Unknown,KO/TKO,1.0,0:58,3,0,
10061,Predator FC 1,2005-09-10,,Thiago Silva,Rubens Xavier,Thiago Silva,Unknown,KO/TKO Kicks,2.0,4:17,3,0,
10062,PRIDE Shockwave 2005,2005-12-31,,Paulo Cesar Silva,James Thompson,James Thompson,Unknown,KO/TKO Stomps,1.0,1:28,3,0,
10063,PRIDE Bushido 4,2004-07-19,,Paulo Cesar Silva,Takashi Sugiura,Takashi Sugiura,Unknown,KO/TKO Knees,1.0,2:35,3,0,
10064,WEC 27: Marshall vs. McElfresh,2007-05-12,,Sidney Silva,Tommy Speer,Tommy Speer,Unknown,KO/TKO Punches,1.0,4:33,3,0,
10065,UFC Fight Night: Overeem vs Arlovski,2016-05-08,,Antonio Silva,Stefan Struve,Stefan Struve,Unknown,KO/TKO Punch,1.0,0:16,3,0,
10066,UFC 146: Dos Santos vs Mir,2012-05-26,,Antonio Silva,Cain Velasquez,Cain Velasquez,Unknown,KO/TKO Punches,1.0,3:36,3,0,
10067,Strikeforce - Fedor vs. Rogers,2009-11-07,,Antonio Silva,Fabricio Werdum,Fabricio Werdum,Unknown,U-DEC,3.0,5:00,3,0,
10068,EliteXC - Renegade,2007-11-10,,Antonio Silva,Jonathan Wiezorek,Antonio Silva,Unknown,SUB Rear Naked Choke,1.0,3:12,3,0,
10069,UFC 196: McGregor vs Diaz,2016-03-05,,Erick Silva,Nordine Taleb,Nordine Taleb,Unknown,KO/TKO Punch,2.0,1:34,3,0,
10070,UFC Fight Night: Bigfoot vs Arlovski,2014-09-13,,Leandro Silva,Francisco Trinaldo,Francisco Trinaldo,Unknown,U-DEC,3.0,5:00,3,0,
10071,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08,,Leandro Silva,Ildemar Alcantara,Ildemar Alcantara,Unknown,U-DEC,3.0,5:00,3,0,
10072,UFC Fight Night: Covington vs. Lawler,2019-08-03,,Claudio Silva,Cole Williams,Claudio Silva,Unknown,SUB Neck Crank,1.0,2:35,3,0,
10073,UFC Fight Night: Thompson vs. Till,2018-05-27,,Claudio Silva,Nordine Taleb,Claudio Silva,Unknown,SUB Rear Naked Choke,1.0,4:31,3,0,
10074,UFC Fight Night: Miocic vs Maldonado,2014-05-31,,Wagner Silva,Ricardo Abreu,Ricardo Abreu,Unknown,SUB Rear Naked Choke,2.0,1:06,3,0,
10075,UFC Fight Night: Vettori vs. Cannonier,2023-06-17,,Joaquim Silva,Arman Tsarukyan,Arman Tsarukyan,Unknown,KO/TKO Punches,3.0,3:25,3,0,
10076,UFC Fight Night: Volkov vs. Struve,2017-09-02,,Felipe Silva,Mairbek Taisumov,Mairbek Taisumov,Unknown,KO/TKO Punch,1.0,1:24,3,0,
10077,UFC 316: Dvalishvili vs. O'Malley 2,2025-06-07,,Bruno Silva,Joshua Van,Joshua Van,Unknown,KO/TKO Punches,3.0,4:01,3,0,
10078,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,,Bruno Silva,Tagir Ulanbekov,Tagir Ulanbekov,Unknown,U-DEC,3.0,5:00,3,0,
10079,UFC 243: Whittaker vs. Adesanya,2019-10-05,,Bruno Silva,Khalid Taha,,Unknown,Overturned Arm Triangle,3.0,3:00,3,0,
10080,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,,Bruno Silva,Chris Weidman,Chris Weidman,Unknown,U-DEC,3.0,2:18,3,0,
10081,UFC Fight Night: Emmett vs. Topuria,2023-06-24,,Bruno Silva,Brendan Allen,Brendan Allen,Unknown,SUB Rear Naked Choke,1.0,4:39,3,0,
10082,UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,,Bruno Silva,Brad Tavares,Bruno Silva,Unknown,KO/TKO Punch,1.0,3:35,3,0,
10083,UFC 269: Oliveira vs. Poirier,2021-12-11,,Bruno Silva,Jordan Wright,Bruno Silva,Unknown,KO/TKO Punches,1.0,1:28,3,0,
10084,UFC Fight Night: Jung vs. Ige,2021-06-19,,Bruno Silva,Wellington Turman,Bruno Silva,Unknown,KO/TKO Punches,1.0,4:45,3,0,
10085,UFC Fight Night: Burns vs. Brady,2024-09-07,,Natalia Silva,Jessica Andrade,Natalia Silva,Unknown,U-DEC,3.0,5:00,3,0,
10086,UFC Fight Night: Kara-France vs. Albazi,2023-06-03,,Karine Silva,Ketlen Souza,Karine Silva,Unknown,SUB Other - Lock,1.0,1:45,3,0,
10087,DWCS 5.9,2021-10-26,,Karine Silva,Yan Qihui,Karine Silva,Unknown,SUB Guillotine Choke,2.0,1:44,3,0,
10088,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,,Jean Silva,Westin Wilson,Jean Silva,Unknown,KO/TKO Punch,1.0,4:12,3,0,
10089,DWCS 7.5,2023-09-05,,Jean Silva,Kevin Vallejos,Jean Silva,Unknown,U-DEC,3.0,5:00,3,0,
10090,UFC Fight Night: Taira vs. Park,2025-08-02,,Danny Silva,Kevin Vallejos,Kevin Vallejos,Unknown,U-DEC,3.0,5:00,3,0,
10091,UFC Fight Night: Kape vs. Almabayev,2025-03-01,,Danny Silva,Lucas Almeida,Danny Silva,Unknown,S-DEC,3.0,5:00,3,0,
10092,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,,Douglas Silva de Andrade,Cody Stamann,Douglas Silva de Andrade,Unknown,U-DEC,3.0,5:00,3,0,
10093,UFC 232: Jones vs. Gustafsson 2,2018-12-29,,Douglas Silva de Andrade,Petr Yan,Petr Yan,Unknown,KO/TKO,2.0,5:00,3,0,
10094,UFC Fight Night: Machida vs. Anders,2018-02-03,,Douglas Silva de Andrade,Marlon Vera,Douglas Silva de Andrade,Unknown,U-DEC,3.0,5:00,3,0,
10095,UFC Fight Night: Machida vs Mousasi,2014-02-15,,Douglas Silva de Andrade,Zubaira Tukhugov,Zubaira Tukhugov,Unknown,U-DEC,3.0,5:00,3,0,
10096,DWCS Brazil 1.2,2018-08-11,,Leonardo Silva de Oliveira,Marcio Alexandre Junior,Marcio Alexandre Junior,Unknown,SUB Guillotine Choke,1.0,1:52,3,0,
10097,UFC Fight Night: Rockhold vs Philippou,2014-01-15,,Elias Silverio,Isaac Vallie-Flagg,Elias Silverio,Unknown,U-DEC,3.0,5:00,3,0,
10098,UFC Fight Night: Teixeira vs Bader,2013-09-04,,Elias Silverio,Joao Zeferino,Elias Silverio,Unknown,U-DEC,3.0,5:00,3,0,
10099,Road to UFC 4.5 + 4.6,2025-08-22,,Sim Kai Xiong,Sulangrangbo,Sulangrangbo,Unknown,U-DEC,3.0,5:00,3,0,
