fight_id,event_name,fight_date,event_location,fighter_a,fighter_b,winner,weight_class,method,finish_round,finish_time,scheduled_rounds,main_event,source_url,title_fight
1961,UFC Fight Night: Holloway vs Oliveira,2015-08-23,"Saskatoon, Saskatchewan, Canada",Shane Campbell,Elias Silverio,Shane Campbell,Lightweight,U-DEC,3.0,5:00,3,0,,0
1962,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",Shane Campbell,John Makdessi,John Makdessi,Catch Weight,KO/TKO Punch,1.0,4:53,3,0,,0
1963,UFC Fight Night: Ulberg vs. Reyes,2025-09-27,"Perth, Western Australia, Australia",Charlie Campbell,Tom Nolan,Tom Nolan,Lightweight,SUB Rear Naked Choke,1.0,4:08,3,0,,0
1964,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,"Las Vegas, Nevada, USA",Charlie Campbell,Trevor Peek,Charlie Campbell,Lightweight,U-DEC,3.0,5:00,3,0,,0
1965,UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,"Las Vegas, Nevada, USA",Charlie Campbell,Alex Reyes,Charlie Campbell,Lightweight,KO/TKO Punches,1.0,3:38,3,0,,0
1966,DWCS 6.2,2022-08-02,,Charlie Campbell,Chris Duncan,Chris Duncan,Unknown,KO/TKO Punch,1.0,1:43,3,0,,0
1967,Road to UFC 4.5 + 4.6,2025-08-22,,Kitt Campbell,YunSeong Jang,Kitt Campbell,Unknown,S-DEC,3.0,5:00,3,0,,0
1968,Road to UFC 4.3 + 4.4,2025-05-23,,Kitt Campbell,Shogo Sato,Kitt Campbell,Unknown,KO/TKO Elbows,1.0,0:56,3,0,,0
1969,DWCS 9.8,2025-09-30,,Kurtis Campbell,Demba Seck,Kurtis Campbell,Unknown,KO/TKO Knee,1.0,1:20,3,0,,0
1970,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",John Campetella,Gary Goodridge,Gary Goodridge,Open Weight,KO/TKO Punches,1.0,1:28,3,0,,0
1971,UFC 147: Silva vs Franklin 2,2012-06-23,"Belo Horizonte, Minas Gerais, Brazil",Wagner Campos,Marcos Vinicius,Marcos Vinicius,Featherweight,KO/TKO Punches,3.0,1:04,3,0,,0
1972,UFC 171: Hendricks vs Lawler,2014-03-15,"Dallas, Texas, USA",Will Campuzano,Justin Scoggins,Justin Scoggins,Flyweight,U-DEC,3.0,5:00,3,0,,0
1973,UFC 167: St-Pierre vs Hendricks,2013-11-16,"Las Vegas, Nevada, USA",Will Campuzano,Sergio Pettis,Sergio Pettis,Bantamweight,U-DEC,3.0,5:00,3,0,,0
1974,UFC Fight Night: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Will Campuzano,Chris Cariaso,Chris Cariaso,Bantamweight,U-DEC,3.0,5:00,3,0,,0
1975,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,"Las Vegas, Nevada, USA",Will Campuzano,Nick Pace,Nick Pace,Bantamweight,SUB Pace/Pillory Choke,3.0,4:33,3,0,,0
1976,WEC 49: Varner vs. Shalorus,2010-06-20,,Will Campuzano,Eddie Wineland,Eddie Wineland,Unknown,KO/TKO Punch,2.0,4:44,3,0,,0
1977,WEC 46: Varner vs. Henderson,2010-01-10,,Will Campuzano,Coty Wheeler,Will Campuzano,Unknown,U-DEC,3.0,5:00,3,0,,0
1978,WEC 43: Cerrone vs. Henderson,2009-10-10,,Will Campuzano,Damacio Page,Damacio Page,Unknown,SUB Rear Naked Choke,1.0,1:02,3,0,,0
1979,UFC Fight Night: Jung vs. Ige,2021-06-19,"Las Vegas, Nevada, USA",Aleksa Camur,Nicolae Negumereanu,Nicolae Negumereanu,Light Heavyweight,S-DEC,3.0,5:00,3,0,,0
1980,UFC 253: Adesanya vs. Costa,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Aleksa Camur,William Knight,William Knight,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
1981,UFC 246: McGregor vs. Cowboy,2020-01-18,"Las Vegas, Nevada, USA",Aleksa Camur,Justin Ledet,Aleksa Camur,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
1982,DWCS 3.6,2019-07-30,,Aleksa Camur,Fabio Cherant,Aleksa Camur,Unknown,KO/TKO Flying Knee,2.0,0:48,3,0,,0
1983,UFC Fight Night: Barnett vs Nelson,2015-09-26,"Saitama, Japan",Chico Camus,Kyoji Horiguchi,Kyoji Horiguchi,Flyweight,U-DEC,3.0,5:00,3,0,,0
1984,UFC 188: Velasquez vs Werdum,2015-06-13,"Mexico City, Distrito Federal, Mexico",Chico Camus,Henry Cejudo,Henry Cejudo,Flyweight,U-DEC,3.0,5:00,3,0,,0
1985,UFC Fight Night: Edgar vs Swanson,2014-11-22,"Austin, Texas, USA",Chico Camus,Brad Pickett,Chico Camus,Flyweight,S-DEC,3.0,5:00,3,0,,0
1986,UFC 173: Barao vs Dillashaw,2014-05-24,"Las Vegas, Nevada, USA",Chico Camus,Chris Holdsworth,Chris Holdsworth,Bantamweight,U-DEC,3.0,5:00,3,0,,0
1987,UFC on FOX: Henderson vs Thomson,2014-01-25,"Chicago, Illinois, USA",Chico Camus,Yaotzin Meza,,Bantamweight,Overturned,3.0,5:00,3,0,,0
1988,UFC 164: Henderson vs Pettis 2,2013-08-31,"Milwaukee, Wisconsin, USA",Chico Camus,Kyung Ho Kang,Chico Camus,Bantamweight,U-DEC,3.0,5:00,3,0,,0
1989,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Chico Camus,Dustin Kimura,Dustin Kimura,Bantamweight,SUB Rear Naked Choke,3.0,1:50,3,0,,0
1990,UFC 150: Henderson vs Edgar II,2012-08-11,"Denver, Colorado, USA",Chico Camus,Dustin Pague,Chico Camus,Bantamweight,U-DEC,3.0,5:00,3,0,,0
1991,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,"Las Vegas, Nevada, USA",Carlos Candelario,Jake Hadley,Jake Hadley,Flyweight,SUB Triangle Choke,2.0,2:39,3,0,,0
1992,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",Carlos Candelario,Tatsuro Taira,Tatsuro Taira,Flyweight,U-DEC,3.0,5:00,3,0,,0
1993,DWCS 5.1,2021-08-31,,Carlos Candelario,Victor Altamirano,Victor Altamirano,Unknown,S-DEC,3.0,5:00,3,0,,0
1994,DWCS 1.4,2017-08-01,,Carlos Candelario,Ronaldo Candido,Carlos Candelario,Unknown,U-DEC,3.0,5:00,3,0,,0
1995,UFC 134: Silva vs Okami,2011-08-27,"Rio de Janeiro, Brazil",Luiz Cane,Stanislav Nedkov,Stanislav Nedkov,Light Heavyweight,KO/TKO Punches,1.0,4:13,3,0,,0
1996,UFC 128: Shogun vs Jones,2011-03-19,"Newark, New Jersey, USA",Luiz Cane,Eliot Marshall,Luiz Cane,Light Heavyweight,KO/TKO Punches,1.0,2:15,3,0,,0
1997,UFC 114: Rampage vs Evans,2010-05-29,"Las Vegas, Nevada, USA",Luiz Cane,Cyrille Diabate,Cyrille Diabate,Light Heavyweight,KO/TKO Punches,1.0,2:13,3,0,,0
1998,UFC 106: Ortiz vs Griffin 2,2009-11-21,"Las Vegas, Nevada, USA",Luiz Cane,Rogerio Nogueira,Rogerio Nogueira,Light Heavyweight,KO/TKO Punch,1.0,1:56,3,0,,0
1999,UFC 97: Redemption,2009-04-18,"Montreal, Quebec, Canada",Luiz Cane,Steve Cantwell,Luiz Cane,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
2000,UFC 89: Bisping vs Leben,2008-10-18,"Birmingham, England, United Kingdom",Luiz Cane,Rameau Thierry Sokoudjou,Luiz Cane,Light Heavyweight,KO/TKO Punches,2.0,4:15,3,0,,0
2001,UFC 85: Bedlam,2008-06-07,"London, England, United Kingdom",Luiz Cane,Jason Lambert,Luiz Cane,Light Heavyweight,KO/TKO Punches,1.0,2:07,3,0,,0
2002,UFC 79: Nemesis,2007-12-29,"Las Vegas, Nevada, USA",Luiz Cane,James Irvin,James Irvin,Light Heavyweight,DQ,1.0,1:51,3,0,,0
2003,UFC Fight Night: Dern vs. Yan,2022-10-01,"Las Vegas, Nevada, USA",Guido Cannetti,Randy Costa,Guido Cannetti,Bantamweight,SUB Rear Naked Choke,1.0,1:04,3,0,,0
2004,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,"Las Vegas, Nevada, USA",Guido Cannetti,Kris Moutinho,Guido Cannetti,Bantamweight,KO/TKO Punches,1.0,2:07,3,0,,0
2005,UFC Fight Night: Barboza vs. Chikadze,2021-08-28,"Las Vegas, Nevada, USA",Guido Cannetti,Mana Martinez,Mana Martinez,Bantamweight,S-DEC,3.0,5:00,3,0,,0
2006,UFC 248: Adesanya vs. Romero,2020-03-07,"Las Vegas, Nevada, USA",Guido Cannetti,Batgerel Danaa,Batgerel Danaa,Bantamweight,KO/TKO Punch,1.0,3:01,3,0,,0
2007,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Guido Cannetti,Marlon Vera,Marlon Vera,Bantamweight,SUB Rear Naked Choke,2.0,1:31,3,0,,0
2008,UFC Fight Night: Maia vs. Usman,2018-05-19,"Santiago, Chile",Guido Cannetti,Diego Rivas,Guido Cannetti,Bantamweight,U-DEC,3.0,5:00,3,0,,0
2009,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",Guido Cannetti,Kyung Ho Kang,Kyung Ho Kang,Bantamweight,SUB Triangle Choke,1.0,4:53,3,0,,0
2010,UFC 190: Rousey vs Correia,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Guido Cannetti,Hugo Viana,Guido Cannetti,Bantamweight,U-DEC,3.0,5:00,3,0,,0
2011,UFC 319: Du Plessis vs. Chimaev,2025-08-16,"Chicago, Illinois, USA",Jared Cannonier,Michael Page,Michael Page,Middleweight,U-DEC,3.0,5:00,3,0,,0
2012,UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",Jared Cannonier,Gregory Rodrigues,Jared Cannonier,Middleweight,KO/TKO Punches,4.0,0:21,5,1,,0
2013,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,"Louisville, Kentucky, USA",Jared Cannonier,Nassourdine Imavov,Nassourdine Imavov,Middleweight,KO/TKO Punches,4.0,1:34,5,1,,0
2014,UFC Fight Night: Vettori vs. Cannonier,2023-06-17,"Las Vegas, Nevada, USA",Jared Cannonier,Marvin Vettori,Jared Cannonier,Middleweight,U-DEC,5.0,5:00,5,1,,0
2015,UFC Fight Night: Cannonier vs. Strickland,2022-12-17,"Las Vegas, Nevada, USA",Jared Cannonier,Sean Strickland,Jared Cannonier,Middleweight,S-DEC,5.0,5:00,5,1,,0
2016,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,"Las Vegas, Nevada, USA",Jared Cannonier,Kelvin Gastelum,Jared Cannonier,Middleweight,U-DEC,5.0,5:00,5,1,,0
2017,UFC 254: Khabib vs. Gaethje,2020-10-24,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Jared Cannonier,Robert Whittaker,Robert Whittaker,Middleweight,U-DEC,3.0,5:00,3,0,,0
2018,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Jared Cannonier,Jack Hermansson,Jared Cannonier,Middleweight,KO/TKO Punch,2.0,0:27,5,1,,0
2019,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",Jared Cannonier,Anderson Silva,Jared Cannonier,Middleweight,KO/TKO Kick,1.0,4:47,3,0,,0
2020,UFC Fight Night: Maia vs. Usman,2018-05-19,"Santiago, Chile",Jared Cannonier,Dominick Reyes,Dominick Reyes,Light Heavyweight,KO/TKO Punch,1.0,2:55,3,0,,0
2021,The Ultimate Fighter: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Jared Cannonier,Nick Roehrick,Jared Cannonier,Light Heavyweight,KO/TKO Elbows,3.0,2:08,3,0,,0
2022,UFC 208: Holm vs. De Randamie,2017-02-11,"Brooklyn, New York, USA",Jared Cannonier,Glover Teixeira,Glover Teixeira,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
2023,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,"Las Vegas, Nevada, USA",Jared Cannonier,Ion Cutelaba,Jared Cannonier,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
2024,UFC 182: Jones vs Cormier,2015-01-03,"Las Vegas, Nevada, USA",Jared Cannonier,Shawn Jordan,Shawn Jordan,Heavyweight,KO/TKO Punch,1.0,2:57,3,0,,0
2025,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26,,Jose Canseco,Hong Man Choi,Hong Man Choi,Unknown,KO/TKO Punches,1.0,1:17,3,0,,0
2026,Strikeforce Challengers 1,2009-05-15,,Cody Canterbury,Ben Holscher,Ben Holscher,Unknown,SUB Rear Naked Choke,1.0,2:47,3,0,,0
2027,EliteXC - Renegade,2007-11-10,,Bo Cantrell,Kevin Ferguson,Kevin Ferguson,Unknown,KO/TKO Punches,1.0,0:19,3,0,,0
2028,UFC 144: Edgar vs Henderson,2012-02-25,"Saitama, Japan",Steve Cantwell,Riki Fukuda,Riki Fukuda,Middleweight,U-DEC,3.0,5:00,3,0,,0
2029,UFC 136: Edgar vs Maynard 3,2011-10-08,"Houston, Texas, USA",Steve Cantwell,Mike Massenzio,Mike Massenzio,Middleweight,U-DEC,3.0,5:00,3,0,,0
2030,UFC Live: Sanchez vs Kampmann,2011-03-03,"Louisville, Kentucky, USA",Steve Cantwell,Cyrille Diabate,Cyrille Diabate,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
2031,UFC Fight Night: Diaz vs Guillard,2009-09-16,"Oklahoma City, Oklahoma, USA",Steve Cantwell,Brian Stann,Brian Stann,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
2032,UFC Fight Night - Fight for the Troops,2008-12-10,"Fayetteville, North Carolina, USA",Steve Cantwell,Razak Al-Hassan,Steve Cantwell,Light Heavyweight,SUB Armbar,1.0,4:04,3,0,,0
2033,WEC 33: Marshall vs. Stann,2008-03-26,,Steve Cantwell,Tim McKenzie,Steve Cantwell,Unknown,SUB Rear Naked Choke,1.0,2:13,3,0,,0
2034,WEC 29: Condit vs. Larson,2007-08-05,,Steve Cantwell,Justin McElfresh,Steve Cantwell,Unknown,KO/TKO Punches,1.0,0:47,3,0,,0
2035,WEC 26: Condit vs. Alessio,2007-03-24,,Steve Cantwell,Brian Stann,Brian Stann,Unknown,KO/TKO Punch,1.0,0:41,3,0,,0
2036,DWCS 3.9,2019-08-20,,Phil Caracappa,Ricky Steele,Ricky Steele,Unknown,S-DEC,3.0,5:00,3,0,,0
2037,UFC 18: The Road to the Heavyweight Title,1999-01-08,"New Orleans, Louisiana, USA",Frank Caracci,Laverne Clark,Laverne Clark,Lightweight,KO/TKO Punches,1.0,6:52,3,0,,0
2038,EliteXC - Heat,2008-10-04,,Gina Carano,Kelly Kobold,Gina Carano,Unknown,U-DEC,3.0,3:00,3,0,,0
2039,EliteXC - Primetime,2008-05-31,,Gina Carano,Kaitlin Young,Gina Carano,Unknown,KO/TKO,2.0,3:00,3,0,,0
2040,EliteXC - Uprising,2007-09-15,,Gina Carano,Tonya Evinger,Gina Carano,Unknown,SUB Rear Naked Choke,1.0,2:53,3,0,,0
2041,EliteXC - Destiny,2007-02-10,,Gina Carano,Julie Kedzie,Gina Carano,Unknown,U-DEC,3.0,3:00,3,0,,0
2042,Strikeforce - Triple Threat,2006-12-08,,Gina Carano,Elaina Maxwell,Gina Carano,Unknown,U-DEC,3.0,2:00,3,0,,0
2043,WPFC 1,2006-09-15,,Gina Carano,Rosi Sexton,Gina Carano,Unknown,KO/TKO Punch,2.0,4:55,3,0,,0
2044,WEF 6/10,2006-06-10,,Gina Carano,Leiticia Pestova,Gina Carano,Unknown,KO/TKO Punches,1.0,0:39,3,0,,0
2045,PRIDE 27: Inferno,2004-02-01,,Dos Caras Jr.,Kazuhiro Nakamura,Kazuhiro Nakamura,Unknown,U-DEC,3.0,5:00,3,0,,0
2046,PRIDE Bushido 1,2003-10-05,,Dos Caras Jr.,Mirko Filipovic,Mirko Filipovic,Unknown,KO/TKO Kick,1.0,0:46,3,0,,0
2047,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,"Las Vegas, Nevada, USA",Bryan Caraway,Pedro Munhoz,Pedro Munhoz,Bantamweight,KO/TKO Kick,1.0,2:39,3,0,,0
2048,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",Bryan Caraway,Cody Stamann,Cody Stamann,Bantamweight,S-DEC,3.0,5:00,3,0,,0
2049,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,"Las Vegas, Nevada, USA",Bryan Caraway,Aljamain Sterling,Bryan Caraway,Bantamweight,S-DEC,3.0,5:00,3,0,,0
2050,UFC on FOX: Dillashaw vs. Barao II,2015-07-25,"Chicago, Illinois, USA",Bryan Caraway,Eddie Wineland,Bryan Caraway,Bantamweight,U-DEC,3.0,5:00,3,0,,0
2051,UFC Fight Night: Henderson vs Khabilov,2014-06-07,"Albuquerque, New Mexico, USA",Bryan Caraway,Erik Perez,Bryan Caraway,Bantamweight,SUB Rear Naked Choke,2.0,1:52,3,0,,0
2052,UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Bryan Caraway,Takeya Mizugaki,Takeya Mizugaki,Bantamweight,S-DEC,3.0,5:00,3,0,,0
2053,UFC 149: Faber vs Barao,2012-07-21,"Calgary, Alberta, Canada",Bryan Caraway,Mitch Gagnon,Bryan Caraway,Bantamweight,SUB Rear Naked Choke,3.0,1:39,3,0,,0
2054,The Ultimate Fighter: Team Bisping vs Team Miller Finale,2011-12-03,"Las Vegas, Nevada, USA",Bryan Caraway,Dustin Neace,Bryan Caraway,Featherweight,SUB Rear Naked Choke,2.0,3:38,3,0,,0
2055,WEC 50: Cruz vs. Benavidez,2010-08-18,,Bryan Caraway,Fredson Paixao,Fredson Paixao,Unknown,S-DEC,3.0,5:00,3,0,,0
2056,WEC 46: Varner vs. Henderson,2010-01-10,,Bryan Caraway,Mark Hominick,Mark Hominick,Unknown,SUB Armbar,1.0,3:48,3,0,,0
2057,Strikeforce Challengers 2,2009-06-19,,Bryan Caraway,Alex Zuniga,Bryan Caraway,Unknown,U-DEC,3.0,5:00,3,0,,0
2058,WEC 42: Torres vs. Bowles,2009-08-09,,Phil Cardella,Ed Ratcliff,Ed Ratcliff,Unknown,U-DEC,3.0,5:00,3,0,,0
2059,WEC 39: Brown vs. Garcia,2009-03-01,,Phil Cardella,Danny Castillo,Danny Castillo,Unknown,S-DEC,3.0,5:00,3,0,,0
2060,Strikeforce - Diaz vs. Daley,2011-04-09,,Edgar Cardenas,Rolando Perez,Rolando Perez,Unknown,U-DEC,3.0,5:00,3,0,,0
2061,UFC 192: Cormier vs Gustafsson,2015-10-03,"Houston, Texas, USA",Chris Cariaso,Sergio Pettis,Sergio Pettis,Flyweight,U-DEC,3.0,5:00,3,0,,0
2062,UFC 185: Pettis vs Dos Anjos,2015-03-14,"Dallas, Texas, USA",Chris Cariaso,Henry Cejudo,Henry Cejudo,Flyweight,U-DEC,3.0,5:00,3,0,,0
2063,UFC Fight Night: Brown vs Silva,2014-05-10,"Cincinnati, Ohio, USA",Chris Cariaso,Louis Smolka,Chris Cariaso,Flyweight,S-DEC,3.0,5:00,3,0,,0
2064,UFC 169: Barao vs Faber 2,2014-02-01,"Newark, New Jersey, USA",Chris Cariaso,Danny Martinez,Chris Cariaso,Flyweight,U-DEC,3.0,5:00,3,0,,0
2065,UFC Fight Night: Maia vs Shields,2013-10-09,"Barueri, Sao Paulo, Brazil",Chris Cariaso,Iliarde Santos,Chris Cariaso,Flyweight,KO/TKO Punches,2.0,4:31,3,0,,0
2066,UFC on FX: Belfort vs. Rockhold,2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",Chris Cariaso,Jussier Formiga,Jussier Formiga,Flyweight,U-DEC,3.0,5:00,3,0,,0
2067,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",Chris Cariaso,John Moraga,John Moraga,Flyweight,SUB Guillotine Choke,3.0,1:11,3,0,,0
2068,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",Chris Cariaso,Josh Ferguson,Chris Cariaso,Flyweight,U-DEC,3.0,5:00,3,0,,0
2069,UFC 144: Edgar vs Henderson,2012-02-25,"Saitama, Japan",Chris Cariaso,Takeya Mizugaki,Chris Cariaso,Bantamweight,U-DEC,3.0,5:00,3,0,,0
2070,UFC 138: Leben vs Munoz,2011-11-05,"Birmingham, England, United Kingdom",Chris Cariaso,Vaughan Lee,Chris Cariaso,Bantamweight,S-DEC,3.0,5:00,3,0,,0
2071,UFC 130: Rampage vs Hamill,2011-05-28,"Las Vegas, Nevada, USA",Chris Cariaso,Michael McDonald,Michael McDonald,Bantamweight,S-DEC,3.0,5:00,3,0,,0
2072,WEC 49: Varner vs. Shalorus,2010-06-20,,Chris Cariaso,Rafael Rebello,Chris Cariaso,Unknown,U-DEC,3.0,5:00,3,0,,0
2073,Strikeforce - Melendez vs. Thomson,2008-06-27,,Chris Cariaso,Anthony Figueroa,Chris Cariaso,Unknown,SUB Rear Naked Choke,2.0,4:34,3,0,,0
2074,Strikeforce - Shamrock vs. Baroni,2007-06-22,,Chris Cariaso,Anthony Figueroa,Chris Cariaso,Unknown,U-DEC,3.0,3:00,3,0,,0
2075,Strikeforce - Young Guns,2007-02-10,,Chris Cariaso,Andrew Valladerez,Chris Cariaso,Unknown,U-DEC,3.0,3:00,3,0,,0
2076,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",Rafael Carino,Matt Andersen,Rafael Carino,Open Weight,KO/TKO Punches,1.0,5:32,3,0,,0
2077,Strikeforce - Fedor vs. Silva,2011-02-12,,Don Carlo-Clauss,Sam Oropeza,Sam Oropeza,Unknown,KO/TKO Punches,1.0,4:10,3,0,,0
2078,UFC 257: Poirier vs. McGregor,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Antonio Carlos Junior,Brad Tavares,Brad Tavares,Middleweight,U-DEC,3.0,5:00,3,0,,0
2079,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,"Vancouver, British Columbia, Canada",Antonio Carlos Junior,Uriah Hall,Uriah Hall,Middleweight,S-DEC,3.0,5:00,3,0,,0
2080,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",Antonio Carlos Junior,Ian Heinisch,Ian Heinisch,Middleweight,U-DEC,3.0,5:00,3,0,,0
2081,UFC Fight Night: Brunson vs. Machida,2017-10-28,"Sao Paulo, Sao Paulo, Brazil",Antonio Carlos Junior,Jack Marshman,Antonio Carlos Junior,Middleweight,SUB Rear Naked Choke,1.0,4:30,3,0,,0
2082,UFC 212: Aldo vs. Holloway,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Antonio Carlos Junior,Eric Spicely,Antonio Carlos Junior,Middleweight,SUB Rear Naked Choke,2.0,3:49,3,0,,0
2083,UFC 207: Nunes vs. Rousey,2016-12-30,"Las Vegas, Nevada, USA",Antonio Carlos Junior,Marvin Vettori,Antonio Carlos Junior,Middleweight,U-DEC,3.0,5:00,3,0,,0
2084,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",Antonio Carlos Junior,Leonardo Guimaraes,Antonio Carlos Junior,Middleweight,SUB Rear Naked Choke,3.0,4:46,3,0,,0
2085,UFC Fight Night: Hunt vs Mir,2016-03-19,"Brisbane, Queensland, Australia",Antonio Carlos Junior,Daniel Kelly,Daniel Kelly,Middleweight,KO/TKO Punches,3.0,1:36,3,0,,0
2086,UFC Fight Night: Namajunas vs. VanZant,2015-12-10,"Las Vegas, Nevada, USA",Antonio Carlos Junior,Kevin Casey,,Middleweight,CNC,1.0,0:11,3,0,,0
2087,UFC Fight Night: Machida vs Romero,2015-06-27,"Hollywood, Florida, USA",Antonio Carlos Junior,Eddie Gordon,Antonio Carlos Junior,Middleweight,SUB Rear Naked Choke,3.0,4:37,3,0,,0
2088,UFC Fight Night: Machida vs Dollaway,2014-12-20,"Barueri, Sao Paulo, Brazil",Antonio Carlos Junior,Patrick Cummins,Patrick Cummins,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
2089,UFC Fight Night: Smith vs. Clark,2020-11-28,"Las Vegas, Nevada, USA",Spike Carlyle,Bill Algeo,Bill Algeo,Featherweight,U-DEC,3.0,5:00,3,0,,0
2090,UFC Fight Night: Woodley vs. Burns,2020-05-30,"Las Vegas, Nevada, USA",Spike Carlyle,Billy Quarantillo,Billy Quarantillo,Catch Weight,U-DEC,3.0,5:00,3,0,,0
2091,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,"Norfolk, Virginia, USA",Spike Carlyle,Aalon Cruz,Spike Carlyle,Featherweight,KO/TKO Punches,1.0,1:25,3,0,,0
2092,UFC Fight Night: Henderson vs Dos Anjos,2014-08-23,"Tulsa, Oklahoma, USA",Francis Carmont,Thales Leites,Thales Leites,Middleweight,KO/TKO Punch,2.0,0:20,3,0,,0
2093,UFC Fight Night: Munoz vs Mousasi,2014-05-31,"Berlin, Germany",Francis Carmont,CB Dollaway,CB Dollaway,Middleweight,U-DEC,3.0,5:00,3,0,,0
2094,UFC Fight Night: Machida vs Mousasi,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Francis Carmont,Jacare Souza,Jacare Souza,Middleweight,U-DEC,3.0,5:00,3,0,,0
2095,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Francis Carmont,Constantinos Philippou,Francis Carmont,Middleweight,U-DEC,3.0,5:00,3,0,,0
2096,UFC on FOX: Henderson vs Melendez,2013-04-20,"San Jose, California, USA",Francis Carmont,Lorenz Larkin,Francis Carmont,Middleweight,U-DEC,3.0,5:00,3,0,,0
2097,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",Francis Carmont,Tom Lawlor,Francis Carmont,Middleweight,S-DEC,3.0,5:00,3,0,,0
2098,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",Francis Carmont,Karlos Vemola,Francis Carmont,Middleweight,SUB Rear Naked Choke,2.0,1:39,3,0,,0
2099,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",Francis Carmont,Magnus Cedenblad,Francis Carmont,Middleweight,SUB Rear Naked Choke,2.0,1:42,3,0,,0
2100,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,"Prague, Czech Republic",Liz Carmouche,Lucie Pudilova,Liz Carmouche,Women's Flyweight,U-DEC,3.0,5:00,3,0,,0
2101,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,"Boise, Idaho, USA",Liz Carmouche,Jennifer Maia,Liz Carmouche,Women's Flyweight,U-DEC,3.0,5:00,3,0,,0
2102,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",Liz Carmouche,Alexis Davis,Alexis Davis,Women's Flyweight,S-DEC,3.0,5:00,3,0,,0
2103,UFC 205: Alvarez vs McGregor,2016-11-12,"New York City, New York, USA",Liz Carmouche,Katlyn Cerminara,Liz Carmouche,Women's Bantamweight,S-DEC,3.0,5:00,3,0,,0
2104,UFC Fight Night: Mendes vs Lamas,2015-04-04,"Fairfax, Virginia, USA",Liz Carmouche,Lauren Murphy,Liz Carmouche,Women's Bantamweight,U-DEC,3.0,5:00,3,0,,0
