fight_id,source_url,fighter,opponent,knockdowns,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,submission_attempts,reversals,control_seconds,head_landed,body_landed,leg_landed,raw_kd,raw_str,raw_td,raw_sub
5508,,Rinya Nakamura,Gugun Gusman,0.0,21.0,,,,2.0,,1.0,,,,,,0 0,21 3,2 0,1 0
6722,,Keiichiro Nakamura,Kaiwen,0.0,88.0,,,,0.0,,0.0,,,,,,0 0,88 48,0 3,0 0
8718,,Keiichiro Nakamura,EoJin Park,1.0,29.0,,,,0.0,,0.0,,,,,,1 0,29 28,0 0,0 0
6504,,Tokitaka Nakanishi,Baergeng Jieleyisi,0.0,20.0,,,,2.0,,0.0,,,,,,0 0,20 24,2 3,0 0
6960,,Tokitaka Nakanishi,KyuSung Kim,0.0,13.0,,,,4.0,,0.0,,,,,,0 0,13 23,4 0,0 0
323,,Jutaro Nakao,Marcus Aurelio,0.0,4.0,,,,1.0,,0.0,,,,,,0 0,4 16,1 5,0 0
72,,Jutaro Nakao,Shinya Aoki,1.0,5.0,,,,0.0,,0.0,,,,,,1 0,5 4,0 2,0 0
8719,,Jutaro Nakao,Sean Sherk,0.0,4.0,,,,0.0,,0.0,,,,,,0 0,4 21,0 7,0 0
3376,,Jutaro Nakao,Tony DeSouza,1.0,8.0,,,,0.0,,0.0,,,,,,1 0,8 1,0 0,0 0
3673,,Yoshihiro Nakao,Edson Drago,0.0,15.0,,,,4.0,,1.0,,,,,,0 0,15 8,4 0,1 0
8701,,Yoshihiro Nakao,Kazuhiro Nakamura,0.0,30.0,,,,0.0,,0.0,,,,,,0 0,30 61,0 0,0 0
7354,,Yoshihiro Nakao,Eun Soo Lee,0.0,13.0,,,,2.0,,0.0,,,,,,0 0,13 0,2 0,0 0
8720,,Mandel Nallo,Samuel Silva,1.0,30.0,,,,0.0,,0.0,,,,,,1 0,30 9,0 0,0 0
3261,,Yui Chul Nam,Mike de la Torre,0.0,53.0,,,,1.0,,0.0,,,,,,0 0,53 47,1 0,0 0
8721,,Yui Chul Nam,Phillipe Nover,0.0,29.0,,,,2.0,,1.0,,,,,,0 0,29 12,2 6,1 0
8722,,Yui Chul Nam,Kazuki Tokudome,3.0,77.0,,,,1.0,,0.0,,,,,,3 0,77 31,1 3,0 0
7864,,Tyson Nam,Azat Maksum,0.0,81.0,,,,0.0,,0.0,,,,,,0 0,81 46,0 2,0 0
8723,,Tyson Nam,Bruno Silva,0.0,12.0,,,,0.0,,0.0,,,,,,0 1,12 23,0 0,0 1
8724,,Tyson Nam,Ode Osbourne,1.0,13.0,,,,0.0,,0.0,,,,,,1 0,13 15,0 0,0 0
8725,,Tyson Nam,Matt Schnell,0.0,58.0,,,,0.0,,0.0,,,,,,0 0,58 85,0 0,0 0
8726,,Tyson Nam,Jerome Rivera,1.0,36.0,,,,0.0,,0.0,,,,,,1 0,36 30,0 0,0 0
8727,,Tyson Nam,Zarrukh Adashev,1.0,2.0,,,,0.0,,0.0,,,,,,1 0,2 2,0 0,0 0
6780,,Tyson Nam,Kai Kara-France,0.0,50.0,,,,0.0,,0.0,,,,,,0 0,50 78,0 0,0 0
8728,,Tyson Nam,Sergio Pettis,0.0,40.0,,,,0.0,,0.0,,,,,,0 0,40 96,0 0,0 0
8053,,Rose Namajunas,Miranda Maverick,1.0,25.0,,,,2.0,,0.0,,,,,,1 0,25 25,2 0,0 1
1106,,Rose Namajunas,Erin Blanchfield,0.0,94.0,,,,1.0,,0.0,,,,,,0 0,94 110,1 2,0 0
2732,,Rose Namajunas,Tracy Cortez,1.0,96.0,,,,5.0,,0.0,,,,,,1 0,96 58,5 2,0 0
8729,,Rose Namajunas,Amanda Ribas,0.0,93.0,,,,1.0,,0.0,,,,,,0 0,93 83,1 4,0 0
4464,,Rose Namajunas,Manon Fiorot,0.0,60.0,,,,0.0,,0.0,,,,,,0 0,60 58,0 0,0 0
8730,,Rose Namajunas,Jessica Andrade,0.0,82.0,,,,0.0,,0.0,,,,,,0 0,82 71,0 1,0 0
8731,,Rose Namajunas,Michelle Waterson-Gomez,1.0,47.0,,,,1.0,,1.0,,,,,,1 0,47 22,1 1,1 0
7096,,Rose Namajunas,Karolina Kowalkiewicz,0.0,70.0,,,,2.0,,0.0,,,,,,0 0,70 84,2 0,0 0
8732,,Rose Namajunas,Tecia Pennington,0.0,46.0,,,,2.0,,0.0,,,,,,0 0,46 61,2 0,0 0
8733,,Rose Namajunas,Paige VanZant,0.0,57.0,,,,8.0,,4.0,,,,,,0 0,57 10,8 0,4 0
5984,,Rose Namajunas,Angela Hill,0.0,13.0,,,,1.0,,1.0,,,,,,0 0,13 12,1 0,1 0
8734,,Yasuhito Namekawa,Mauricio Rua,0.0,1.0,,,,0.0,,1.0,,,,,,0 1,1 26,0 0,1 1
8735,,Yasuhito Namekawa,Egidijus Valavicius,0.0,0.0,,,,1.0,,1.0,,,,,,0 0,0 0,1 0,1 0
3219,,Nad Narimani,Grant Dawson,0.0,31.0,,,,0.0,,0.0,,,,,,0 0,31 53,0 2,0 1
5435,,Nad Narimani,Mike Grundy,0.0,22.0,,,,0.0,,0.0,,,,,,0 1,22 33,0 1,0 0
3654,,Nad Narimani,Anderson Dos Santos,0.0,84.0,,,,1.0,,0.0,,,,,,0 0,84 46,1 0,0 1
8736,,Nad Narimani,Khalid Taha,0.0,45.0,,,,6.0,,0.0,,,,,,0 0,45 32,6 0,0 0
8737,,Roger Narvaez,Elias Theodorou,0.0,16.0,,,,0.0,,0.0,,,,,,0 0,16 39,0 2,0 0
596,,Roger Narvaez,Luke Barnatt,1.0,48.0,,,,0.0,,2.0,,,,,,1 0,48 34,0 0,2 0
2960,,Roger Narvaez,Patrick Cummins,0.0,3.0,,,,0.0,,0.0,,,,,,0 0,3 32,0 3,0 1
7548,,Fabio Nascimento,Matt Lindland,0.0,48.0,,,,0.0,,1.0,,,,,,0 1,48 76,0 1,1 1
8738,,Fabio Nascimento,Rousimar Palhares,0.0,4.0,,,,0.0,,0.0,,,,,,0 0,4 6,0 3,0 1
3779,,Allan Nascimento,Cody Durden,0.0,52.0,,,,0.0,,1.0,,,,,,0 0,52 57,0 1,1 0
4398,,Allan Nascimento,Jafel Filho,0.0,12.0,,,,1.0,,1.0,,,,,,0 0,12 14,1 4,1 1
5902,,Allan Nascimento,Carlos Hernandez,0.0,6.0,,,,2.0,,1.0,,,,,,0 0,6 3,2 0,1 0
5544,,Allan Nascimento,Jake Hadley,0.0,19.0,,,,2.0,,0.0,,,,,,0 0,19 8,2 0,0 1
8739,,Allan Nascimento,Tagir Ulanbekov,0.0,25.0,,,,0.0,,2.0,,,,,,0 0,25 18,0 4,2 1
8740,,Allan Nascimento,Raulian Paiva,0.0,105.0,,,,1.0,,0.0,,,,,,0 0,105 81,1 1,0 0
8741,,Rodrigo Nascimento,Alexandr Romanov,0.0,31.0,,,,0.0,,0.0,,,,,,0 0,31 45,0 6,0 1
7467,,Rodrigo Nascimento,Derrick Lewis,0.0,27.0,,,,1.0,,0.0,,,,,,0 1,27 41,1 1,0 0
8062,,Rodrigo Nascimento,Don'Tale Mayes,0.0,70.0,,,,0.0,,0.0,,,,,,0 0,70 79,0 0,0 0
7237,,Rodrigo Nascimento,Ilir Latifi,0.0,68.0,,,,0.0,,0.0,,,,,,0 0,68 49,0 2,0 0
1295,,Rodrigo Nascimento,Tanner Boser,0.0,36.0,,,,3.0,,1.0,,,,,,0 0,36 62,3 0,1 0
752,,Rodrigo Nascimento,Alan Baudot,0.0,49.0,,,,0.0,,0.0,,,,,,0 0,49 60,0 0,0 0
3141,,Rodrigo Nascimento,Chris Daukaus,0.0,1.0,,,,0.0,,0.0,,,,,,0 2,1 13,0 0,0 0
8066,,Rodrigo Nascimento,Don'Tale Mayes,0.0,32.0,,,,2.0,,1.0,,,,,,0 0,32 27,2 0,1 0
7972,,Rodrigo Nascimento,Michal Martinek,0.0,14.0,,,,0.0,,1.0,,,,,,0 0,14 8,0 0,1 0
8742,,Bobby Nash,Song Kenan,0.0,1.0,,,,0.0,,0.0,,,,,,0 1,1 14,0 0,0 0
8743,,Bobby Nash,Danny Roberts,0.0,25.0,,,,2.0,,0.0,,,,,,0 1,25 24,2 0,0 0
7500,,Bobby Nash,Li Jingliang,1.0,39.0,,,,1.0,,2.0,,,,,,1 1,39 37,1 0,2 0
6601,,Reza Nasri,Brian Johnston,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 6,0 1,0 0
8744,,Nasrudin Nasrudinov,Jailton Almeida,0.0,7.0,,,,1.0,,0.0,,,,,,0 0,7 2,1 3,0 1
617,,Pawel Nastula,Josh Barnett,0.0,11.0,,,,3.0,,0.0,,,,,,0 0,11 11,3 0,0 2
3674,,Pawel Nastula,Edson Drago,0.0,18.0,,,,0.0,,2.0,,,,,,0 0,18 8,0 0,2 0
4017,,Pawel Nastula,Aleksander Emelianenko,0.0,4.0,,,,2.0,,0.0,,,,,,0 0,4 13,2 0,0 2
8745,,Pawel Nastula,Antonio Rodrigo Nogueira,0.0,6.0,,,,1.0,,1.0,,,,,,0 0,6 20,1 0,1 0
8746,,Rafael Natal,Eryk Anders,0.0,14.0,,,,0.0,,0.0,,,,,,0 1,14 23,0 1,0 0
1176,,Rafael Natal,Tim Boetsch,0.0,5.0,,,,0.0,,0.0,,,,,,0 1,5 14,0 0,0 0
8747,,Rafael Natal,Robert Whittaker,0.0,62.0,,,,0.0,,0.0,,,,,,0 0,62 89,0 0,0 0
2168,,Rafael Natal,Kevin Casey,1.0,54.0,,,,4.0,,0.0,,,,,,1 0,54 16,4 0,0 0
5574,,Rafael Natal,Uriah Hall,0.0,45.0,,,,1.0,,0.0,,,,,,0 0,45 43,1 1,0 0
8748,,Rafael Natal,Tom Watson,0.0,67.0,,,,8.0,,0.0,,,,,,0 0,67 29,8 0,0 0
1940,,Rafael Natal,Chris Camozzi,0.0,36.0,,,,2.0,,0.0,,,,,,0 0,36 67,2 0,0 0
5845,,Rafael Natal,Ed Herman,0.0,35.0,,,,1.0,,0.0,,,,,,0 0,35 51,1 1,0 0
6861,,Rafael Natal,Tim Kennedy,0.0,13.0,,,,0.0,,0.0,,,,,,0 1,13 13,0 0,0 0
8749,,Rafael Natal,Tor Troeng,2.0,39.0,,,,0.0,,1.0,,,,,,2 0,39 9,0 0,1 0
8750,,Rafael Natal,Joao Zeferino,0.0,29.0,,,,1.0,,0.0,,,,,,0 0,29 14,1 0,0 2
8751,,Rafael Natal,Sean Spencer,0.0,64.0,,,,4.0,,4.0,,,,,,0 0,64 12,4 0,4 0
2847,,Rafael Natal,Andrew Craig,2.0,73.0,,,,2.0,,0.0,,,,,,2 1,73 23,2 0,0 0
7128,,Rafael Natal,Michael Kuiper,0.0,36.0,,,,6.0,,2.0,,,,,,0 1,36 30,6 0,2 0
1352,,Rafael Natal,Paul Bradley,0.0,43.0,,,,0.0,,0.0,,,,,,0 0,43 13,0 3,0 0
1233,,Rafael Natal,Jesse Bongfeldt,0.0,13.0,,,,5.0,,0.0,,,,,,0 0,13 53,5 2,0 0
300,,Rafael Natal,Rich Attonito,0.0,28.0,,,,2.0,,0.0,,,,,,0 1,28 25,2 0,0 0
8752,,Kevin Natividad,Ricky Turcios,1.0,41.0,,,,7.0,,0.0,,,,,,1 0,41 68,7 2,0 1
3075,,Kevin Natividad,Batgerel Danaa,0.0,3.0,,,,0.0,,0.0,,,,,,0 1,3 7,0 0,0 0
6526,,Kevin Natividad,Miles Johns,0.0,33.0,,,,0.0,,0.0,,,,,,0 1,33 48,0 0,0 0
7585,,Ismail Naurdiev,Ryan Loder,1.0,3.0,,,,0.0,,0.0,,,,,,1 0,3 1,0 0,0 0
8753,,Ismail Naurdiev,JunYong Park,0.0,76.0,,,,1.0,,0.0,,,,,,0 0,76 45,1 2,0 1
8754,,Ismail Naurdiev,Bruno Silva,0.0,66.0,,,,3.0,,0.0,,,,,,0 0,66 36,3 0,0 0
1362,,Ismail Naurdiev,Sean Brady,0.0,37.0,,,,0.0,,0.0,,,,,,0 0,37 47,0 4,0 1
424,,Ismail Naurdiev,Siyar Bahadurzada,0.0,69.0,,,,3.0,,0.0,,,,,,0 0,69 12,3 0,0 0
8755,,Ismail Naurdiev,Chance Rencountre,0.0,21.0,,,,2.0,,0.0,,,,,,0 0,21 4,2 2,0 0
8756,,Ismail Naurdiev,Michel Prazeres,0.0,63.0,,,,0.0,,1.0,,,,,,0 0,63 15,0 3,1 0
3547,,Tafon Nchukwi,AJ Dobson,0.0,53.0,,,,0.0,,0.0,,,,,,0 0,53 67,0 2,0 0
8757,,Tafon Nchukwi,Carlos Ulberg,0.0,3.0,,,,0.0,,0.0,,,,,,0 1,3 15,0 0,0 0
8668,,Tafon Nchukwi,Azamat Murzakanov,0.0,43.0,,,,0.0,,0.0,,,,,,0 1,43 28,0 1,0 0
8758,,Tafon Nchukwi,Mike Rodriguez,0.0,116.0,,,,3.0,,0.0,,,,,,0 0,116 49,3 0,0 0
8759,,Tafon Nchukwi,JunYong Park,0.0,58.0,,,,1.0,,0.0,,,,,,0 0,58 71,1 2,0 2
8760,,Tafon Nchukwi,Jamie Pickett,1.0,120.0,,,,0.0,,0.0,,,,,,1 0,120 40,0 1,0 0
8020,,Tafon Nchukwi,Al Matavao,1.0,47.0,,,,0.0,,0.0,,,,,,1 0,47 55,0 0,0 0
2054,,Dustin Neace,Bryan Caraway,0.0,18.0,,,,0.0,,1.0,,,,,,0 0,18 23,0 3,1 1
2979,,Dustin Neace,Jeff Curran,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
8761,,Josh Neal,Kurt Osiander,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
8762,,Josh Neal,Luke Rockhold,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
7302,,Josh Neal,Eric Lawson,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
8763,,Geoff Neal,Carlos Prates,0.0,25.0,,,,0.0,,0.0,,,,,,0 1,25 32,0 0,0 0
3609,,Geoff Neal,Rafael Dos Anjos,1.0,18.0,,,,1.0,,0.0,,,,,,1 0,18 4,1 0,0 0
7718,,Geoff Neal,Ian Machado Garry,0.0,46.0,,,,0.0,,0.0,,,,,,0 0,46 67,0 0,0 0
8764,,Geoff Neal,Shavkat Rakhmonov,0.0,69.0,,,,0.0,,0.0,,,,,,0 0,69 113,0 0,0 1
7664,,Geoff Neal,Vicente Luque,2.0,121.0,,,,1.0,,0.0,,,,,,2 0,121 97,1 0,0 0
8765,,Geoff Neal,Santiago Ponzinibbio,0.0,85.0,,,,0.0,,0.0,,,,,,0 0,85 91,0 1,0 0
7789,,Geoff Neal,Neil Magny,0.0,35.0,,,,1.0,,0.0,,,,,,0 0,35 55,1 2,0 0
8766,,Geoff Neal,Stephen Thompson,0.0,85.0,,,,0.0,,0.0,,,,,,0 0,85 171,0 0,0 0
8767,,Geoff Neal,Mike Perry,1.0,15.0,,,,0.0,,0.0,,,,,,1 0,15 5,0 0,0 0
8768,,Geoff Neal,Niko Price,0.0,41.0,,,,2.0,,0.0,,,,,,0 1,41 24,2 0,0 0
8600,,Geoff Neal,Belal Muhammad,2.0,71.0,,,,0.0,,0.0,,,,,,2 0,71 63,0 0,0 0
1921,,Geoff Neal,Frank Camacho,2.0,59.0,,,,0.0,,0.0,,,,,,2 0,59 25,0 0,0 0
1952,,Geoff Neal,Brian Camozzi,0.0,14.0,,,,0.0,,1.0,,,,,,0 0,14 7,0 0,1 0
8769,,Geoff Neal,Chase Waldon,1.0,13.0,,,,0.0,,0.0,,,,,,1 0,13 2,0 1,0 0
7121,,Stanislav Nedkov,Nikita Krylov,0.0,4.0,,,,0.0,,0.0,,,,,,0 1,4 13,0 0,0 1
8770,,Stanislav Nedkov,Tom Watson,0.0,39.0,,,,5.0,,0.0,,,,,,0 1,39 56,5 0,0 0
8771,,Stanislav Nedkov,Thiago Silva,1.0,18.0,,,,0.0,,0.0,,,,,,1 0,18 62,0 1,0 1
1995,,Stanislav Nedkov,Luiz Cane,1.0,29.0,,,,0.0,,0.0,,,,,,1 0,29 15,0 0,0 0
8125,,Josh Neer,Court McGee,0.0,63.0,,,,0.0,,0.0,,,,,,0 0,63 166,0 2,0 0
3901,,Josh Neer,Justin Edwards,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 6,0 0,0 1
8772,,Josh Neer,Mike Pyle,0.0,19.0,,,,0.0,,0.0,,,,,,0 1,19 18,0 1,0 0
7646,,Josh Neer,Duane Ludwig,0.0,5.0,,,,1.0,,1.0,,,,,,0 0,5 24,1 0,1 0
8773,,Josh Neer,Keith Wisniewski,0.0,93.0,,,,0.0,,1.0,,,,,,0 0,93 41,0 0,1 0
8774,,Josh Neer,Gleison Tibau,0.0,24.0,,,,0.0,,0.0,,,,,,0 0,24 22,0 11,0 2
8775,,Josh Neer,Kurt Pellegrino,0.0,24.0,,,,0.0,,1.0,,,,,,0 0,24 21,0 3,1 0
3098,,Josh Neer,Mac Danzig,0.0,46.0,,,,0.0,,3.0,,,,,,0 1,46 33,0 0,3 0
3474,,Josh Neer,Nate Diaz,0.0,26.0,,,,4.0,,4.0,,,,,,0 0,26 40,4 5,4 0
8776,,Josh Neer,Din Thomas,0.0,80.0,,,,3.0,,0.0,,,,,,0 0,80 20,3 2,0 0
3446,,Josh Neer,Nick Diaz,0.0,25.0,,,,0.0,,0.0,,,,,,0 0,25 75,0 3,0 1
1758,,Josh Neer,Joshua Burkman,0.0,19.0,,,,1.0,,1.0,,,,,,0 1,19 35,1 4,1 0
8777,,Josh Neer,Joe Stevenson,1.0,46.0,,,,0.0,,0.0,,,,,,1 0,46 31,0 2,0 3
5480,,Josh Neer,Melvin Guillard,0.0,3.0,,,,1.0,,2.0,,,,,,0 0,3 11,1 2,2 0
4364,,Josh Neer,Drew Fickett,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 1,0 2,0 1
8778,,Nicolae Negumereanu,Carlos Ulberg,0.0,2.0,,,,0.0,,0.0,,,,,,0 1,2 14,0 0,0 0
8779,,Nicolae Negumereanu,Ihor Potieria,0.0,51.0,,,,2.0,,0.0,,,,,,0 0,51 38,2 0,0 0
8780,,Nicolae Negumereanu,Kennedy Nzechukwu,0.0,64.0,,,,1.0,,0.0,,,,,,0 0,64 95,1 0,0 0
8781,,Nicolae Negumereanu,Ike Villanueva,0.0,11.0,,,,0.0,,0.0,,,,,,0 0,11 7,0 0,0 0
1979,,Nicolae Negumereanu,Aleksa Camur,0.0,71.0,,,,1.0,,0.0,,,,,,0 0,71 102,1 0,0 0
8782,,Nicolae Negumereanu,Saparbeg Safarov,0.0,11.0,,,,0.0,,0.0,,,,,,0 0,11 70,0 3,0 0
8783,,Steve Nelmark,David Abbott,0.0,2.0,,,,0.0,,0.0,,,,,,0 1,2 9,0 1,0 0
1305,,Steve Nelmark,Marcus Bossett,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
1323,,Steve Nelmark,Tai Bowden,0.0,13.0,,,,2.0,,1.0,,,,,,0 0,13 4,2 0,1 0
8784,,Shane Nelson,Matt Wiman,0.0,20.0,,,,1.0,,3.0,,,,,,0 0,20 55,1 2,3 0
8785,,Shane Nelson,Aaron Riley,0.0,28.0,,,,0.0,,0.0,,,,,,0 0,28 50,0 2,0 0
8786,,Shane Nelson,Aaron Riley,1.0,5.0,,,,0.0,,0.0,,,,,,1 0,5 4,0 0,0 0
8787,,Shane Nelson,George Roop,0.0,10.0,,,,3.0,,2.0,,,,,,0 0,10 21,3 1,2 0
8788,,Roy Nelson,Alexander Volkov,0.0,32.0,,,,1.0,,0.0,,,,,,0 0,32 122,1 0,0 0
8789,,Roy Nelson,Antonio Silva,1.0,36.0,,,,0.0,,0.0,,,,,,1 0,36 27,0 0,0 0
7478,,Roy Nelson,Derrick Lewis,0.0,4.0,,,,7.0,,0.0,,,,,,0 0,4 37,7 0,0 0
8790,,Roy Nelson,Jared Rosholt,0.0,42.0,,,,0.0,,0.0,,,,,,0 0,42 36,0 0,0 0
604,,Roy Nelson,Josh Barnett,0.0,60.0,,,,4.0,,0.0,,,,,,0 0,60 146,4 0,0 0
8791,,Roy Nelson,Alistair Overeem,1.0,23.0,,,,0.0,,0.0,,,,,,1 0,23 62,0 0,0 0
6226,,Roy Nelson,Mark Hunt,0.0,20.0,,,,1.0,,0.0,,,,,,0 1,20 32,1 0,0 0
8792,,Roy Nelson,Antonio Rodrigo Nogueira,2.0,19.0,,,,0.0,,0.0,,,,,,2 0,19 12,0 0,0 0
2693,,Roy Nelson,Daniel Cormier,0.0,17.0,,,,0.0,,0.0,,,,,,0 0,17 74,0 3,0 0
8378,,Roy Nelson,Stipe Miocic,0.0,23.0,,,,0.0,,0.0,,,,,,0 0,23 106,0 1,0 0
7054,,Roy Nelson,Cheick Kongo,1.0,2.0,,,,0.0,,0.0,,,,,,1 0,2 4,0 0,0 0
8421,,Roy Nelson,Matt Mitrione,1.0,23.0,,,,0.0,,0.0,,,,,,1 0,23 13,0 0,0 0
5859,,Roy Nelson,Dave Herman,1.0,2.0,,,,0.0,,0.0,,,,,,1 0,2 3,0 0,0 0
8793,,Roy Nelson,Fabricio Werdum,0.0,26.0,,,,0.0,,1.0,,,,,,0 0,26 91,0 0,1 0
4421,,Roy Nelson,Mirko Filipovic,0.0,32.0,,,,2.0,,0.0,,,,,,0 0,32 30,2 0,0 0
8383,,Roy Nelson,Frank Mir,0.0,21.0,,,,0.0,,0.0,,,,,,0 0,21 46,0 6,0 0
3645,,Roy Nelson,Junior Dos Santos,0.0,40.0,,,,0.0,,0.0,,,,,,0 1,40 130,0 1,0 0
8794,,Roy Nelson,Stefan Struve,1.0,9.0,,,,0.0,,0.0,,,,,,1 0,9 2,0 0,0 0
173,,Roy Nelson,Andrei Arlovski,0.0,10.0,,,,0.0,,1.0,,,,,,0 1,10 24,0 0,1 0
8795,,Roy Nelson,Ben Rothwell,0.0,37.0,,,,1.0,,0.0,,,,,,0 0,37 58,1 0,0 0
6033,,Gunnar Nelson,Kevin Holland,0.0,15.0,,,,3.0,,1.0,,,,,,0 1,15 55,3 0,1 0
516,,Gunnar Nelson,Bryan Barberena,0.0,10.0,,,,1.0,,1.0,,,,,,0 0,10 7,1 0,1 0
8796,,Gunnar Nelson,Takashi Sato,0.0,44.0,,,,3.0,,1.0,,,,,,0 0,44 9,3 0,1 0
1782,,Gunnar Nelson,Gilbert Burns,0.0,20.0,,,,0.0,,0.0,,,,,,0 0,20 30,0 1,0 1
3907,,Gunnar Nelson,Leon Edwards,0.0,9.0,,,,3.0,,0.0,,,,,,0 1,9 31,3 2,0 0
8797,,Gunnar Nelson,Alex Oliveira,0.0,11.0,,,,2.0,,1.0,,,,,,0 0,11 36,2 0,1 0
8798,,Gunnar Nelson,Santiago Ponzinibbio,0.0,5.0,,,,0.0,,0.0,,,,,,0 1,5 7,0 0,0 0
6671,,Gunnar Nelson,Alan Jouban,0.0,8.0,,,,1.0,,1.0,,,,,,0 0,8 17,1 0,1 0
8799,,Gunnar Nelson,Albert Tumenov,0.0,29.0,,,,2.0,,1.0,,,,,,0 0,29 23,2 0,1 0
7826,,Gunnar Nelson,Demian Maia,0.0,2.0,,,,1.0,,0.0,,,,,,0 0,2 47,1 2,0 1
8800,,Gunnar Nelson,Brandon Thatch,1.0,6.0,,,,0.0,,1.0,,,,,,1 0,6 8,0 0,1 0
8801,,Gunnar Nelson,Rick Story,0.0,53.0,,,,1.0,,0.0,,,,,,0 1,53 168,1 1,0 0
2950,,Gunnar Nelson,Zak Cummings,0.0,13.0,,,,1.0,,1.0,,,,,,0 0,13 18,1 0,1 0
8802,,Gunnar Nelson,Omari Akhmedov,0.0,16.0,,,,1.0,,1.0,,,,,,0 0,16 6,1 0,1 0
8803,,Gunnar Nelson,Jorge Santiago,0.0,42.0,,,,2.0,,0.0,,,,,,0 0,42 43,2 0,0 0
6536,,Gunnar Nelson,DaMarques Johnson,0.0,9.0,,,,1.0,,2.0,,,,,,0 0,9 1,1 0,2 0
4654,,Kyle Nelson,Matt Frevola,1.0,63.0,,,,2.0,,0.0,,,,,,1 0,63 43,2 2,0 0
4864,,Kyle Nelson,Steve Garcia,0.0,1.0,,,,0.0,,0.0,,,,,,0 0,1 22,0 0,0 0
8804,,Kyle Nelson,Bill Algeo,0.0,32.0,,,,0.0,,0.0,,,,,,0 0,32 30,0 0,0 0
8805,,Kyle Nelson,Fernando Padilla,0.0,82.0,,,,0.0,,0.0,,,,,,0 0,82 72,0 0,0 0
1019,,Kyle Nelson,Blake Bilder,0.0,59.0,,,,0.0,,0.0,,,,,,0 0,59 45,0 0,0 0
2435,,Kyle Nelson,Dooho Choi,0.0,20.0,,,,5.0,,0.0,,,,,,0 0,20 50,5 0,0 0
5835,,Kyle Nelson,Jai Herbert,0.0,41.0,,,,0.0,,0.0,,,,,,0 0,41 36,0 0,0 0
8806,,Kyle Nelson,Billy Quarantillo,0.0,56.0,,,,0.0,,0.0,,,,,,0 1,56 79,0 2,0 0
8807,,Kyle Nelson,Marco Polo Reyes,0.0,12.0,,,,0.0,,0.0,,,,,,0 0,12 6,0 0,0 0
8808,,Kyle Nelson,Matt Sayles,0.0,26.0,,,,2.0,,4.0,,,,,,0 0,26 75,2 0,4 1
4334,,Kyle Nelson,Diego Ferreira,0.0,20.0,,,,0.0,,0.0,,,,,,0 0,20 54,0 2,0 1
8809,,Mario Neto,Eddie Sanchez,0.0,10.0,,,,1.0,,0.0,,,,,,0 1,10 10,1 0,0 0
4977,,Antonio Braga Neto,Trevin Giles,0.0,18.0,,,,2.0,,0.0,,,,,,0 1,18 70,2 0,0 0
5938,,Antonio Braga Neto,Clint Hester,0.0,16.0,,,,3.0,,0.0,,,,,,0 0,16 40,3 1,0 0
8810,,Antonio Braga Neto,Anthony Smith,0.0,6.0,,,,1.0,,1.0,,,,,,0 0,6 5,1 0,1 0
3509,,Eduardo Neves,Jhonata Diniz,0.0,24.0,,,,0.0,,0.0,,,,,,0 2,24 25,0 0,0 0
8811,,Eduardo Neves,Mick Parkin,0.0,16.0,,,,2.0,,0.0,,,,,,0 0,16 7,2 2,0 1
8638,,Nick Newell,Alexander Munoz,0.0,53.0,,,,0.0,,0.0,,,,,,0 0,53 61,0 4,0 0
8130,,Journey Newson,Marcus McGhee,0.0,13.0,,,,0.0,,0.0,,,,,,0 1,13 25,0 0,0 1
8561,,Journey Newson,Sergey Morozov,0.0,26.0,,,,0.0,,0.0,,,,,,0 0,26 30,0 6,0 0
4884,,Journey Newson,Fernie Garcia,0.0,57.0,,,,2.0,,0.0,,,,,,0 0,57 37,2 0,0 0
2761,,Journey Newson,Randy Costa,0.0,1.0,,,,0.0,,0.0,,,,,,0 1,1 4,0 0,0 0
8812,,Journey Newson,Domingo Pilarte,1.0,6.0,,,,0.0,,0.0,,,,,,1 0,6 1,0 0,0 0
8813,,Journey Newson,Ricardo Ramos,0.0,38.0,,,,0.0,,1.0,,,,,,0 0,38 40,0 3,1 0
6024,,Jeff Newton,Sam Hoger,0.0,2.0,,,,0.0,,4.0,,,,,,0 0,2 10,0 3,4 2
2470,,Carlos Newton,Ryo Chonan,0.0,6.0,,,,1.0,,1.0,,,,,,0 0,6 51,1 1,1 1
8814,,Carlos Newton,Daiju Takase,0.0,12.0,,,,5.0,,0.0,,,,,,0 0,12 5,5 1,0 1
8815,,Carlos Newton,Renato Verissimo,0.0,4.0,,,,2.0,,0.0,,,,,,0 0,4 22,2 3,0 1
5221,,Carlos Newton,Renzo Gracie,0.0,16.0,,,,2.0,,0.0,,,,,,0 0,16 7,2 1,0 5
8816,,Carlos Newton,Anderson Silva,0.0,10.0,,,,1.0,,0.0,,,,,,0 1,10 10,1 0,0 0
